Genes,actin_A1,actin_A2,actin_A3,control_C1,control_C2,control_C3,troponin_T1,troponin_T2,troponin_T3
GMPS,8.189873965398434,8.069954521682886,9.461180645457423,8.958201786120394,8.875414552044369,9.93465213118968,NA,9.115840087299663,9.862640456792931
GNAQ,9.258354030471047,9.294266923601885,8.574453508171947,8.999602640593967,8.594917983849895,9.444435167573094,9.346496004085385,10.980018157600643,10.15389398210281
IDH3A,13.58723698641532,13.72529655583331,13.403877487504948,13.119996206619753,14.015231795357078,14.203003028466892,14.34753827647247,13.088000895229907,13.497220903479302
CRIP1,13.57219061811201,15.626216664511896,14.25123089345806,12.748245272148681,12.80585958006764,13.375303070468817,13.862443642212295,13.879420516074061,15.42244929647488
GDI2,14.483319783342509,14.802147220446368,14.820641849121765,13.4421023970196,13.977619707677402,13.998855204692303,14.66428766193166,14.428886971642743,14.934708930407755
EMD,11.028648893486222,10.723668059211889,10.638797899951696,10.621319301014191,10.37652724422534,11.000041923938394,10.287596959329308,11.33618242069935,10.799508289804033
GATM,8.806205811620194,7.534852167306693,8.641946962828376,8.20854376549131,8.318001290951404,8.803378816297386,8.403600062995023,9.767110176054391,NA
SERPINH1,10.408382819078719,10.895745817216977,10.031053274444373,9.363438865702488,9.169702067797449,9.475451753736218,9.82123313186561,11.613398125253868,10.798066720363062
CSRP3,15.239374653829326,15.233996080957482,15.634593395718106,13.979119174375583,13.544608443507919,13.704725681348211,14.142072440986844,13.797818847701555,15.310226869516125
ST13,15.42231844975048,15.904286946306616,15.721443743018227,15.489688614227601,15.51667419983941,15.8479393928109,15.574787426228422,15.648667163833082,15.920424399447018
DNM2,11.398611070059193,11.200467061602446,11.437966330896318,11.289148588696689,11.139052462012996,10.969051483891006,11.429746712975254,11.926085731908543,11.763387873866348
METAP2,9.689285788441534,9.445320196925083,9.970134657923392,9.713431578136845,9.666844414562057,9.716293034486233,9.845000706167356,10.144670413875527,9.917133351136266
NUDT2,9.275910312060862,9.642723229422486,9.379485079872541,8.729345432719692,8.555210304503593,9.314737785037659,9.75080076254135,9.272568438772865,9.450932850955567
HLCS,13.522615576122474,14.336185739281317,13.81810279716713,12.978428040711607,13.894836706133173,13.832385694619902,14.039675763940059,15.101279748201595,11.151441544744237
BCAM,10.57530287507339,10.30081012298378,10.644465660801309,11.144772940174963,10.720804016022822,11.181605746040834,10.725421789784324,12.697662184304646,11.265902217152124
PPT1,9.776865611594605,9.218833266678619,9.891912780684379,8.658909858181955,8.566232936490085,9.21259829409427,8.967618226614134,8.522108646325753,9.512060675499702
RPL14,9.878981235329235,9.893013266461196,10.158488878730326,10.201014157370892,9.666495018036874,9.753686984250514,10.144543536369392,11.704796356742122,10.747143998186747
CCT8,13.183985770016925,13.222549835412483,13.44687457837587,12.935624583967822,13.089314720995516,13.032889688898626,13.3439229971212,13.728574548659664,12.98173019863653
CCT4,12.0058708113771,12.027676092758782,12.42102600939396,11.767920997299147,11.824534716942953,11.908858587287636,12.306198757777008,12.655360773866574,11.984314433986444
ATP1A2,13.103625070879001,12.684820928658675,12.873515432829826,12.929932223827237,12.500261797554499,13.380251952086946,12.804855508023813,13.054502945522968,12.045640228041757
ANXA11,12.957226033494468,13.550071526039195,13.89572673847666,12.169051995506965,12.769652476593338,12.862339025108891,13.607453589549682,13.442038891570435,13.790289396632478
FXR1,12.254940021988414,12.153325568662027,12.117677641222452,12.230107523327257,12.095149738968345,12.335319757815979,12.126664034404422,12.15494546367945,11.430191170191696
FXR2,8.02872384465805,8.09622500685715,9.220909682174412,8.307617094324723,8.473421588775416,8.583300942171684,9.11475108523106,8.621421875989082,9.99364583131021
RAB5C,9.226347161663526,NA,9.22124876114444,NA,8.595089608006074,10.089529929779529,9.411839317361231,11.891798889401972,9.440262900743097
RAB7A,13.576408370101277,13.39993231577407,13.586414146113029,13.422617464921167,12.869469865009226,13.756190085981778,13.482209185260151,13.921904007124237,13.237417115367599
RAB9A,12.174851035951573,12.420285580005835,12.059570596670305,12.063823107204144,12.191040702500473,12.184075988652147,12.003295759105693,12.147653312047854,11.936796391950939
DAP3,9.113526006014425,8.781344844461513,8.621359599195529,9.019955503344848,9.369686762247941,8.80441065749801,8.79388265536367,8.926537280961728,NA
DUSP3,13.491414694989771,13.503188006865283,14.237090428459425,12.639019812116015,13.269471790334688,13.472307645046897,13.87262890130054,12.619386284986717,13.958649248214597
IDH3G,12.453011526693967,12.292388084257507,12.668304653374177,11.611499853379275,11.868156056688226,13.093959704500826,13.124299635657511,12.066354961004917,11.860018576754337
GALK1,10.739512203098549,11.49481559239038,11.665278117378673,9.93421914931618,10.349635085312936,10.664248792873748,11.651648693339075,11.380536823529589,11.701628510961356
BCAP31,10.862916261969934,10.749358277637945,10.991445218582598,10.613835497402528,10.411407798496704,10.92566569741182,10.301361435720285,11.25469796351914,10.897458741858195
TPMT,9.53851002376852,9.578746290619621,8.976870529325483,8.479865125947356,9.16328235205461,8.455294337991578,9.985872109049147,9.46671479813074,NA
MECP2,9.879188087744513,9.505617064725383,9.269324263560108,9.31030092580003,9.068466600699237,9.59729092851408,9.26188517396184,10.804752182286014,10.735682286052729
ALDH3A2,13.21536463505478,13.064666990962014,12.870644060568129,13.130692819916714,12.994464817102907,13.047515895553712,13.096124596118775,13.569959924392919,12.513041610006866
ALDH5A1,12.638010464395247,12.766838602698499,12.178409649416897,12.886000370281252,13.714556779891165,13.637801598301294,12.328113894833656,11.460501971710736,12.472685762896619
HSD17B4,10.480982009238852,11.180375653435625,10.723598554512145,9.7056980414502,10.094266946417452,10.928220570399418,11.006641655465224,12.27165804354678,9.412637587315068
PSMD7,7.939380803102047,NA,9.305391774353547,7.52273844400381,8.128953016953957,9.625875017352993,NA,10.713816080234498,NA
SUOX,8.251482410620213,8.763447209600269,7.965126265683709,8.374938060114017,8.322528874827455,8.162954662495537,7.960216292513635,7.957823700937229,NA
SGSH,9.786088390399666,8.792823692874615,10.051576026783332,10.079084720495448,9.124421195757643,10.202472500316265,10.556103653327051,9.005781721414788,9.08041822871483
RPS6KA3,11.792018814008632,11.771794813138213,11.868306931347234,10.99235608930756,11.665513578048758,11.350060317201116,11.836744701966083,11.520373136339725,11.706823223790387
HDGF,13.267431619695362,13.897375244058079,13.922621565940334,12.252462840578932,12.83629190925722,12.867224169117943,13.880894020886442,13.28842540926461,14.575789985285365
LUM,15.055355397259861,17.657726198675906,16.10938329550156,14.165921868242282,14.234166995188144,14.136686664035611,15.904059179957224,17.596161764975626,17.268304443723217
PRELP,10.911755359916402,12.506541369788007,11.619931074289116,10.565288792601788,10.348639642617755,10.338201539338446,11.552247040128453,12.525599924744943,12.675677020638036
CNN1,9.23938979238989,11.832307415261479,10.201680181834199,9.014804391350832,9.887520987344294,9.406836378558237,11.115293762180197,12.564921359844263,12.939548856691605
NDUFA8,14.806003601131248,14.631609071810988,13.650165435590386,15.326352237948218,15.609470866937476,14.833250840536628,14.13860698064341,13.306389278476614,13.341707256666496
HNRNPA3,10.404724345832253,10.23903746650975,10.749869427396844,10.288589271586135,9.872036046781592,10.241697203266154,10.28604943682332,11.805856704222894,11.101141431857531
MYOM1,16.974526944393215,16.74419653895337,16.274051637767258,17.216350113247476,16.710659426170373,16.74068205651233,16.285031885092707,15.475873621751141,15.162652611669007
PGD,12.715036561596868,13.164687603776443,13.263288063115525,11.533300527657184,11.792720057465981,12.053114731351654,13.072725369094448,13.334942969690577,13.033926648452665
HNRNPM,12.69576344306493,12.485987755000037,12.50652329970641,12.622173106929559,12.494841030334891,12.476607216945043,12.387358628896104,13.084713732745627,12.58974986487787
KPNA1,9.223585049377284,9.140042399047813,9.381036729488978,9.436395038350405,9.634604158312875,9.746094646229578,9.522669163730306,8.761025916041312,8.066627409095199
MAP2K6,11.45978511648427,11.75584177599052,11.528712932628679,10.972680644913902,11.380092756594166,11.735141348151732,11.372533180322934,11.007041287185812,12.021768668405937
ARHGDIA,11.320411340961002,11.803478889650702,11.846857610639498,11.205426726541084,11.196602390905905,11.29687033349367,12.078204190467293,11.450203882165518,11.593734195400677
ARHGDIB,10.89604884364609,11.613605318063383,11.349209341110264,10.163331098821857,10.067488141489074,10.667907151215807,11.480873825223433,11.791726349612269,11.682096009906118
HNRNPF,7.444600813711502,8.103934375367688,7.280056204013465,7.512513599600096,7.14599593743749,7.398812084748611,8.503627005983468,8.973553878808005,7.819121431840705
RIDA,11.177187446288581,11.561837690685774,11.596222374849582,10.895741883211791,11.334150354853458,11.514980282246041,11.834202396103347,11.212654428589113,12.154915784749017
SMS,11.50128855128942,12.033047824515764,12.156706912849707,10.670638547230196,10.948540662865476,11.262188828956473,12.060147570861782,11.936375032181786,12.112009370973578
HK2,9.27360213925116,8.99048556951012,8.98104631639505,9.230390371679729,7.80849066875664,9.714824691356712,9.758771201482311,11.060828748579475,NA
MRPL12,9.872611929626526,9.421008646597182,9.901865143419863,9.422395210011784,9.556136232849589,10.127839600075298,9.753653391054337,9.736714791393382,9.25090711152518
THOP1,8.755331596861746,8.608809242675523,8.711130756176283,8.112199689300665,8.394723073774802,8.522811159991694,8.568602197261827,9.955667125712889,NA
AKR1C2,8.513166785065412,9.269203839057395,NA,10.165145680488216,8.973591186930204,9.340849665275853,9.237841482165344,7.802613295462293,9.046057178024798
CAPZA1,7.13089998989321,8.182543333151754,8.708029290847646,7.117425962592102,7.638303595548809,10.199046550567719,NA,7.555156609270045,8.630143330109586
CRIP2,NA,7.319410141034357,NA,NA,5.7053144410863785,NA,NA,7.197098716630602,9.67396092395498
BLVRA,12.455387935147996,12.879386052498804,11.643196930075863,12.205965375542352,12.387402219551927,12.738347749437922,13.39286304996287,12.993336473550265,11.699969298928405
PPP5C,10.14482800959021,10.560741525078392,11.317243957552952,9.819214715689915,10.156765697698702,10.299315259515822,10.486473374615239,10.67621202385173,11.037584249817883
NUBP1,11.495476231242623,12.54520084831042,12.059107823206325,10.70504619179022,11.753343596184628,11.237460946343973,11.808472425045245,11.78933750306297,12.723782514712505
ACLY,10.804977992758467,11.023643479103168,11.273451781966994,9.596387321006988,10.165660751498667,10.561749391189997,11.002943420257841,11.696982134708705,11.409668398840923
SUCLG1,10.843269415090276,10.696732851931317,10.523581557758645,10.68255574108031,11.09589146332092,11.34914974169666,10.707712859626087,11.005835043813937,10.402074073516854
RABGGTB,10.05230991843026,10.781177123195992,10.60965894081515,10.169085824169638,9.837514604022504,10.12623218393914,10.690286132326543,10.862763139763658,10.416837549648779
COPB1,8.297599343727768,8.731202318038019,9.2133730158114,8.611924817253541,8.609008781980778,8.896682617111864,7.814905105645995,8.09691822949594,9.724512147805655
COPA,7.415927637961405,6.8988008872244855,6.649963650560625,6.885815987769342,7.038140987318743,6.383623084599412,6.9909607671528455,10.85945713655132,8.578204690192624
HCCS,8.846543460906119,9.377522334165366,9.438249180778865,8.580032392482464,8.560470409166513,9.8749321814898,9.014360389633985,9.110432227906408,NA
MAPK12,12.85816786282805,12.476384219248528,13.274973571612374,12.155659435796172,12.54775972095188,12.79044624804491,13.00786824333334,12.458114353296873,13.110900231395021
SMTN,9.089749714954353,8.995074604102513,8.739125903084277,8.724250096226008,8.357526717573016,9.516300586492328,9.29108179327906,8.747547184742269,10.584755849913131
SLC16A1,9.582132570701528,9.094739665668875,9.171863718038209,9.693180405272198,9.438051605878352,9.633173251789694,9.243937980993325,9.2954266237238,9.813163906298634
SUB1,10.926510974426838,11.08988077571792,11.366035691262892,10.143354515126859,10.435493168366062,10.851983226148475,11.227602050576412,11.982573056029537,12.13134253912326
POLG,15.193755031259274,13.813406485858968,13.715704649521182,15.52824653137953,15.344930418110907,14.527334896683442,14.426863415099426,13.589441697596566,13.846812568432341
RARS1,10.100110382870998,9.979612911564896,10.15340179188279,9.925588559764108,9.889091705931634,9.819748053787354,10.110209230451385,10.457907604701186,9.064821088989994
CACNA2D1,14.936208987072806,14.167375822694785,14.475879060843614,14.808507972455867,14.61722125693436,15.128687506027699,14.099043655072837,14.39782049974683,14.00434341478528
MYOM2,18.415071805055057,18.14235137522635,17.497183095543228,18.28956194066269,17.768489106193492,18.394514968181994,17.598353783195527,16.78307844188034,16.32963168172541
YARS1,10.939865668087254,11.190627205233358,11.427401896635896,10.407258286268625,10.668237930475009,11.004845451950068,10.950821530071721,11.36097296119187,11.779526490526393
USP14,14.456373603267178,14.774896599057634,14.849312241571232,13.390465245526705,13.741466423375783,14.027902762407185,14.428256578417674,14.425166144163946,15.213803330354333
PRKAG1,8.658738849186516,8.855979719644015,9.62088402680683,8.538208979304656,8.582802755149926,9.116874151709947,9.575201411609026,10.57438134837306,9.26055688390039
PRKAA2,11.719585616451237,11.974873397985808,12.146778886453717,11.860008258678624,12.234742600595723,11.776555250749805,11.72708106518272,11.741741501210761,11.65348753827024
HSPA2,15.246119210926217,15.023484220014803,15.243120182249164,14.880023223196778,15.211526876901075,14.9666787022382,14.78164365296243,14.078497234646882,15.166143289957663
ATP1B3,9.40432945218036,8.643705977715948,10.266275767994529,8.39167321868639,7.656803527875251,10.466657706026659,10.384762168854287,11.132032079600354,9.942826340985022
RAD23B,13.654886749685417,13.99130215928394,14.209917841092171,13.114129871338125,12.854559031813794,13.782861240889847,13.806972581233929,13.280758727776085,14.84291366362045
AK2,14.584992219833676,14.76291624019313,14.347439101688444,14.822324737891867,15.252624815639013,15.880554000286205,14.674826729019596,14.183684893201004,14.306139836351626
HMGCS2,10.638825045237727,11.145178130619579,10.388644159387745,10.591834606569856,10.858454108262775,10.02673091010983,13.040281157995551,12.488700917539447,13.31691438418795
NAPA,11.379464536528761,11.206962859901694,11.672611406432953,10.350639483715145,10.645072950466712,10.968126761356267,11.437746871539026,11.369698182173838,11.000708329362055
MFAP2,10.321391897725116,9.955408144181531,10.228878170134692,10.1059216001183,9.622041067512924,10.053953025114719,10.04042672259658,12.298698405142185,11.576685313381056
EIF5,12.508144505403148,12.599002169223166,12.645196822232448,11.679216494453726,12.072836353090663,12.149045285959499,12.352032387535601,11.795781077581815,12.860072911074333
PSMD4,12.512536277243994,12.478946511474646,12.470937936271078,12.249113452713729,12.61686091849666,12.924150003097822,12.371918184832516,12.568542360313057,12.4925822532206
DRG2,NA,NA,NA,NA,10.520913278462396,NA,NA,NA,NA
RRAD,10.679703354918932,11.099472742121254,11.285189987432553,9.2747040185357,9.484152232542057,9.899156118552403,10.85527340276408,11.04027531971327,11.087775229504192
CSE1L,11.398786774591782,11.43772606821324,11.812927344029802,10.97759476306133,10.958671060378471,11.106785379674001,11.399208485460877,11.519636252843213,11.562181720467962
VCP,14.161922804350088,14.093604141579139,14.305327776065582,14.125161092816914,13.940234898793573,13.858719670468282,14.13916760587681,14.57851234817264,14.102401375922412
MFAP4,8.914893538528698,7.757076599627449,6.8929980930550725,7.8104816643163275,7.102395684792843,6.678587620068236,NA,11.201015045563537,NA
HADHB,16.147927631298426,15.971697218385671,15.707357159733064,16.64920909063865,17.057769095918054,16.620901549235533,16.277282332809374,15.931196539994046,15.476341231225348
MANF,10.25751749083314,10.3172656232399,10.392371093470937,9.237018735952223,9.156249969128893,9.830084010875996,10.608589518678192,10.471607015136769,10.460908919026675
NAP1L1,8.286417142371882,8.663095513772634,8.783033903258453,8.46040798640768,8.341790860766515,8.622613011793874,8.794081148269342,9.837933783632046,9.116411545368056
ADK,11.923583760178728,12.47261397046396,12.630205820717539,10.85140158468228,11.523146349914315,11.953086957600958,12.247418848426403,12.334175500571165,12.310081613076937
LAMB2,13.16328401554103,11.437424386274298,12.482945287795953,13.498138651332898,12.98064848628403,12.104682370575265,12.607392736703778,13.99837005993402,12.03977831171252
CDH13,11.835572797635297,11.375870262629919,11.651926194529397,11.926737039151776,11.88774991279354,11.980685841388455,11.539704623254792,11.953410009843525,11.935104526685073
TPD52,10.691186399291748,10.101345420821232,12.202338130180896,8.70083501790937,9.809453780354026,9.275495207684937,9.57509861868208,12.430639693329585,9.304483392804606
SEC13,10.690966284868754,10.426694563466882,10.484530902704531,9.980439512754495,10.299489471840609,10.502175710510379,10.280350972322681,10.40343816300828,10.268498900088517
SNU13,11.838641888290429,11.478537071050262,11.417460721034839,12.162296908452484,12.458503928718388,11.862854287871343,11.659237787975487,11.406709913477625,11.482278155127355
NPEPPS,14.170838308595107,14.198891091488917,14.319989869835457,13.82089388682532,14.30132730060582,14.2365086588072,14.506560913740689,13.606260174283062,14.529035849664254
HNRNPH2,10.082155931058557,9.698830674167077,9.869724921282199,9.761185208931924,9.4850463789048,9.626490243409936,9.724863399994979,10.364736564536791,10.16894784582981
OXCT1,10.376467659440504,11.069046911268172,10.258385524809256,9.291078584966007,9.650578965230538,9.656380268241234,10.298400130829476,10.326318551398165,9.550451778775061
SH3BGR,13.151033985626519,13.061005553186916,12.736336391221357,12.95373750786525,12.874102273972964,13.613222786615118,12.707097910071514,12.033209610058838,12.98593441449069
EIF3B,12.185392711624184,11.8613697408686,12.308505962939023,12.030939512321783,11.834166835222918,11.686557752223672,11.75631863353087,12.284173439725608,11.897728251175934
ATP5MF,11.170158649934846,11.051204534768953,11.330056774473956,11.954905121953168,12.09351330069923,11.402705599486017,11.554761504316556,12.303510354722707,11.80332062500493
NDUFV3,8.552711359599517,8.83837978301961,NA,9.344105015635716,9.006356750070722,NA,9.36725747690175,NA,NA
MARS1,9.417801893119163,9.33824388832257,9.657417050520044,9.089274569917801,9.113354175166057,9.141567402892308,9.409995336223687,9.151494976699633,9.78653647822647
ATP5MJ,10.428967275081922,10.621760210749079,10.361292180554532,10.908332569782425,11.414890916183772,10.819658254402594,10.692334724550683,11.269354639690265,10.12936030210918
ATP5ME,15.363902031781139,15.285275948311835,14.319333444686546,15.660664723579234,15.908157167150758,16.21571688917548,14.883335384473892,14.693584963344334,14.93562744848893
CAV3,14.295247307460285,14.156255025327315,13.719003708591824,14.232121084082221,14.06953687011119,14.873425433672718,14.101996884172117,13.949466021646224,13.50467004377385
NDUFA6,13.711751040098033,13.963356712374342,13.181294845878195,13.924942369999307,14.425810687200373,14.222538333866058,13.561192462518719,13.14076773884274,13.774693657150092
SYNJ2BP,10.833293342907513,10.77356782956817,10.623009025342132,11.047751034506378,10.809274399682403,10.93702800278289,11.050814559435238,11.291521831358578,10.450894473983272
EPPK1,7.323157132568481,NA,9.188126416894923,7.345035270525952,8.707738738724538,8.372303540110584,11.264636119508523,5.236622722942697,NA
MTPN,9.591964856634178,10.25378188482903,10.005828238323137,8.760556959453439,8.765835976595117,9.975216800885866,10.35594567260614,10.110626854420184,10.021951590962514
DEFA1B,10.15895044207369,9.537301739684313,10.503288018380363,9.37514806393166,8.548260282142511,10.543515216152167,9.469668269797472,11.13123690046973,11.179106678719242
ARPC4,11.097597629446,10.219386360648603,10.2634687456908,10.394752062067775,10.333569045338024,10.42814675225085,10.54782443454744,10.986376616099658,10.772232084711481
TPI1,16.468051087321825,16.151947594878465,16.532796965968164,15.999457976423592,16.704626745712872,16.83781902929477,16.404500285513883,15.571845803660954,16.3582618882215
EIF3E,11.095675703523924,10.922837093778927,11.16456126999286,11.042692211241022,10.990671283975267,11.056359986520265,10.734745757300693,10.918498046135317,10.9500236273809
SEC61B,10.80182534889641,10.734088878771486,10.327316853639795,10.714631902092185,10.801888077929615,10.51609790765138,10.760520367776904,11.939153100922288,10.994544050426542
GABARAPL2,9.345207846805211,9.54026755372042,10.749902939087555,9.309722134171414,9.3494472351219,9.23378262978708,9.575147621795022,10.344839590512867,10.085652557650677
MYL6,11.583665746781907,11.834186990188325,11.766837297472804,11.506810678118619,11.505826437216697,11.476853051505312,11.671592081665779,14.151750328998709,11.63780094199117
ACTB,13.98311667401806,14.364377195063682,14.281983914296006,13.673784578983536,13.697032149481258,13.818019405495692,13.894364971849505,15.10266643295585,14.485564358143442
EIF4A1,11.948498645188076,11.932332879786424,12.715783770965281,11.30228058917934,11.050297620460581,11.485421795440482,12.11773395536019,12.645268888184045,12.162609550117683
RPS20,12.36508391620007,12.088081233568722,12.32742113084132,12.678989587783992,12.638415549581739,12.097281581058251,12.225559932139106,12.756391612387665,11.957859500220977
PSMA6,13.129448094317572,13.10705908912745,13.414354910667617,12.720804141655549,12.389604437683634,13.002607595708307,13.174701192115052,13.169750093929705,13.131043116603117
S100A10,11.543655186310776,11.78651468526719,12.200107069910093,11.9151175064078,11.061155406451114,11.136145234732282,12.428066997336083,13.367955675037459,12.537710935433964
CDC42,11.439988463670582,11.542984790468136,11.718006217667169,10.78440265205612,10.791679652897807,11.163044132987302,11.60980804353962,11.717792602916335,11.34648049096144
DSTN,9.065981732426174,10.116421942645605,9.343090198988474,8.268654275344462,8.878404827882656,9.405841402415408,9.78228405371439,10.488683703410555,11.12260371640025
GMFB,11.999584319967958,12.363094401238122,12.196217889420494,11.728292792056259,11.570932037440906,12.232861583419687,12.362634855361282,12.686201034329347,11.693935551967302
SRP54,8.199183633086701,8.398364806610898,7.743181573527858,8.329114624279583,8.053556678083378,8.117867574451223,8.102358938462753,8.74724912409398,8.165590411178421
RAB2A,10.880906625368361,10.665911918220214,10.69278096664867,10.750392762514323,10.559415332433112,11.00188516441025,10.300808757203704,10.870572422286136,9.972453821724852
RAB5B,12.460649239213886,12.132324373934885,12.242513192110497,11.996890065918626,11.699594115931273,12.672330308377742,12.525384026405096,12.911492648300785,12.294689046732934
RAB10,12.958696546967383,12.710406964428344,12.471533376166034,12.931027625148532,13.003724534051496,13.119607451693234,12.719001568791596,12.710526507958217,12.425228745870315
UBE2D3,10.672045445343251,10.182444015029665,9.349491341579078,9.924741257647057,8.919430926947186,9.995710628907103,9.184055083123603,10.794172833117685,NA
UBE2M,13.075379536007745,13.549081536329407,13.241311383634828,12.191000006867569,12.522601146281797,12.554193440822665,13.07430359417592,12.097607504842584,13.853473351455353
UBE2N,16.658875450722107,17.048208611695046,17.118208879953485,15.79956701341677,16.384849048415177,16.43837095449282,17.199254417294902,16.306785042811924,17.430346246177265
RAB14,9.990954860396993,9.819635758070797,9.749389840535605,9.472818894034452,9.405488264063367,9.934884764311084,9.803233984553763,10.75975505643011,10.2619186096421
ACTR3,11.43499823563232,11.92724092481708,12.935602462185244,10.984691001643215,10.737350909655335,11.127317411191633,11.946211801209133,13.307967206264184,12.384060602784466
ACTR2,11.3460261040547,12.004852472722618,11.961637796834427,10.63616359616596,10.743193947139886,10.8120489175958,11.398663539987236,12.528710791691399,12.105594275795191
ACTR1A,12.76196644493212,12.68501144309932,12.9033056255107,12.86038851636872,12.733991122406348,12.69203308096154,12.546612354567644,13.02652050555918,13.347595975786401
TMEM258,9.24764986284677,9.102329185610106,8.960216292513634,8.916404985619641,8.677342624447666,9.071604479789194,9.952333566369685,10.57412948924296,NA
COPS2,9.01033228328482,8.521368804782703,9.141545190544408,8.912760625329373,8.92885064786665,8.812331355936735,8.63293705209052,8.74128832385016,NA
ABCE1,9.860801441316749,9.922854929123048,9.433424760055857,9.618502955112179,9.31210695778207,9.85191765825511,10.526039211465958,10.05920924408119,9.339401066424161
RAP2B,8.617263200102105,8.736317362893583,9.15182341749028,8.763362507322029,9.395688357423776,8.72804325966364,9.18328313884452,10.3117135328274,9.304095732643093
RPS3A,12.02795881788847,11.719138228884859,11.855643273158979,12.005017451042743,11.944686442182622,11.642650094934188,11.926392368928628,12.266968253765441,12.213025088034875
PSME3,10.149157098236007,10.644303231373254,11.168164390667068,9.33652525893297,9.334111285063567,9.626473112996027,10.092466458790637,10.270938763421398,11.084748606384535
RPL15,11.091836334224702,10.933896607553883,11.210653708331861,11.40366256713817,10.82466444526303,11.157763600717168,11.293504415071197,12.179053790981568,12.032774646819925
RPL27,12.337847651876501,11.840950973689855,12.327097870861026,12.593147748508509,12.155055374909212,11.637847493020338,12.000848601705012,13.36792667650008,11.854049122265607
PCBD1,11.690460747292702,11.756022510005758,11.901221401779436,11.488342277532524,11.855619915728662,11.81596622374408,11.566217627566559,11.789223077723424,12.05813381986923
RPL37A,8.280718133065468,9.18693132890898,8.981062365714703,NA,8.986618563721539,8.81453575280004,8.759299004056569,10.030832636701119,NA
RHOA,12.59535268231259,12.462671430643983,12.7167058756983,12.066496421950315,11.776611278534022,12.584124161238904,12.742582871413276,12.89258360893692,12.353633640559146
HSPE1,16.27498520715674,17.21572645599364,16.023198149924994,16.385871290025634,17.314658336432174,17.474639571303612,16.36263199977683,16.093117132936577,16.795155594623132
LYZ,10.671204899949345,9.863720177980978,11.612029905922428,9.642555374601198,10.032610568556201,10.263820817172931,10.856531546002731,11.768497629434362,12.20450084171864
VBP1,12.651235007688154,13.03713292023181,12.955599469962014,12.132565303252886,12.56575240051377,12.591641553322768,12.6648650100615,12.3910099248086,12.889684575456105
DAD1,8.7478136729289009,8.908713378115062,9.551042097461382,8.892157236941882,8.589430156083978,8.881791735321048,9.308150147604406,10.852997587613316,9.294080785859425
NPC2,11.843148428295986,12.09589146332092,12.310987606478486,10.532726049390783,10.413797150189211,11.076917906886361,11.766442458676984,11.92739279700604,12.005228034252873
COPZ1,9.80841061764466,9.667967798052825,10.03283093458069,8.874827697827666,9.440067678420194,9.480726063725886,9.223795486643798,9.624879511640625,9.737654654599055
SUMO2,10.590429619935456,12.227523227454407,11.29851476122321,9.514627272879421,10.263477967949656,10.481726218179311,10.719363149983428,11.172878753131783,11.661626695903879
UFM1,10.732836062059633,11.007272602332174,10.75851133558784,10.021231628683424,10.20553669317549,10.081285966824778,10.571526333568395,10.449220881516078,11.05046693733093
DCAF7,10.099676554859643,9.893084745279282,9.607371004574357,10.122620956448916,9.549126209897326,9.67984248713235,10.072744844037658,10.01247090391388,9.753810088030738
NUTF2,12.756612638444578,12.890929683099245,13.119712709936998,11.922090040742033,12.274419733509205,12.864844843895959,13.0531252627677,12.656520950360973,13.356280340695696
HNRNPK,13.394212599293601,13.342236098516675,13.448361553047173,13.103123069273614,13.17723161396,13.163541186804027,13.442502637211437,13.893529009749848,13.258583587342294
YWHAG,15.807416357455264,15.744199764604545,15.663835336898519,15.60097137036112,15.517214195212052,15.638961102027096,15.525145516579753,15.412344176790365,15.438449037613895
RRAS2,8.688152377418744,8.806269983790225,8.941097505407836,8.692006347364785,8.8039809627795,8.510677148731817,8.908020264328043,8.54458464550737,8.4339442447531
RPS7,11.320975376233077,11.42006034335563,11.369057461414673,11.184563117221872,10.805510120499797,11.24549161902888,11.506417090350759,12.39313300190094,11.38018505426532
PPP1CB,12.257412808160247,11.901585874310175,12.442290403612251,11.971320809932402,11.77072281977233,12.057432654942053,12.00933527405227,12.119716053642671,11.532200447289222
PSMC1,12.402135378650426,12.483274483555746,12.303249045540818,12.184143894566688,12.076454878198874,12.314345324414862,12.201044963175422,12.334160687222598,12.507356117132943
PSMC5,11.486925501306514,11.583537899953324,11.92414100594829,11.32751331251535,11.00438200540425,11.486075773202586,11.340195853030288,11.730232357371662,11.570076686010424
RPS8,10.325033333469552,9.911233177779676,9.951679580476311,10.179734961139943,9.925837758841919,10.270353733995819,9.967139781016998,11.057572116281847,11.038884704306954
RPS15A,11.672146853735473,11.408103811131307,11.497411525097466,11.953357941838718,11.61701741383756,11.108191187096152,11.465546352227294,12.435715923687694,11.283956893032288
RPS16,13.051102226228332,12.825805387409904,13.353670644874878,13.125179158606825,12.727029042946763,12.68781036191783,13.046626110087542,13.886623185047096,13.364336996178048
UBE2G1,10.314854045311527,9.786784200578774,10.067696186613503,9.706170220879567,10.061371835539514,10.196589832520717,9.116273774366055,8.95399268986319,NA
UBE2H,9.330549613746516,9.021904411551679,8.60072691982834,8.660451854839835,8.617725815499426,9.123119845240518,8.302168229151595,9.360733435353154,9.723604634693288
YWHAE,16.29646879634798,16.23965998804862,16.131374749377322,15.971173182572405,15.65250293521428,16.11005702876905,16.055062386207695,15.931213345961945,15.97691424138122
