Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
ACTR2,0.10254685008985298,11.306124766413541,0.36252883357544446,0.724194516470563,0.8424890270152764,-5.71998563985289,0.9674501482253869,not signifficant,
ACO1,-0.11281144530318343,13.290064691281836,-0.36251195034610395,0.7242067605178689,0.8424890270152764,-5.71999164332483,0.9642527686091587,not signifficant,
MYH9,-0.1365882927833919,13.254326854849369,-0.358722233380264,0.7269571834931293,0.8450532985269703,-5.721332336319956,0.9573786270198076,not signifficant,
CYTH1,-0.12711843992701866,8.930334332676226,-0.35950047904527155,0.727138884779021,0.8450532985269703,-5.621847671794437,0.960304614880824,not signifficant,
IGKV2-30,-0.1450942262403192,10.342079933130476,-0.356737833089873,0.7283989988601955,0.8456634278955764,-5.722028889584165,0.9550598453308882,not signifficant,
PPP2R1A,-0.09805803607460817,14.97770590094032,-0.3560517285826489,0.728897762590847,0.8456634278955764,-5.722268847004365,0.969467731321859,not signifficant,
ERH,-0.11795193638948653,10.252928205132843,-0.356782238214443,0.7291074025516742,0.8456634278955764,-5.622788341641638,0.963420742878049,not signifficant,
PDF,-0.13753054838596235,9.603494666521712,-0.35759026081303735,0.7294368059238587,0.8456634278955764,-5.621857405874508,0.957539326301271,not signifficant,
RAB5C,-0.2316873083119777,9.193107193385886,-0.3641670939156286,0.7294848604973468,0.8456634278955764,-5.261305815929676,0.929528288672935,not signifficant,
ATP5MF,-0.1176838547532082,11.964288400917113,-0.3518387626057281,0.7319632629400095,0.8481131220292925,-5.723732421039702,0.9639457139284258,not signifficant,
GNAI2,0.1172431311666422,12.292687272863112,0.3499486892460209,0.7333401493378622,0.84928470162719,-5.7243835122859235,0.964290727569105,not signifficant,
MICOS10,-0.1401343790499041,11.527157204931182,-0.34818700160105703,0.7353456246810779,0.8511827220884661,-5.625717181059829,0.9578353718391177,not signifficant,
CAT,0.15564886383355514,14.032899340255334,0.34489478361667913,0.7370266685433626,0.8527034999290922,-5.726107684236144,0.9536168385617372,not signifficant,
NT5C1A,-0.15469633340518207,13.324766656173056,-0.343770504737389,0.7378477127952279,0.8532282814295414,-5.726487913172794,0.9540583526435583,not signifficant,
CFH,-0.11423785265346886,10.61962441494267,-0.3421558318394891,0.7390274859744224,0.8541671590008008,-5.727031873606273,0.9660421325177957,not signifficant,
SFXN1,-0.11329729558139867,9.842926244480335,-0.34137547755279024,0.7411734678106073,0.8560636798869574,-5.627389826586017,0.9666344576995664,not signifficant,
TMED2,-0.18074119882514594,8.040927326078814,-0.3421457113861631,0.7417147769891345,0.8560636798869574,-5.5476966129731045,0.9474285493864211,not signifficant,
NUDC,-0.19760887125751836,9.812472341786089,-0.3381550111825741,0.7419537546257879,0.8560636798869574,-5.728368924571256,0.9427256269406269,not signifficant,
RABGGTA,-0.10371548559702148,10.977130311078813,-0.3375027781864831,0.7424312172702641,0.8560636798869574,-5.728585441690496,0.9695831233466365,not signifficant,
AHSP,0.20784670652661852,9.374773880424133,0.33739280155992146,0.7425117361293421,0.8560636798869574,-5.728621909632741,0.9399962291726338,not signifficant,
SERPINH1,0.14715618976362066,10.135351524278157,0.33436059714884486,0.744733022565012,0.8579042870228331,-5.729622808432796,0.957555814378381,not signifficant,
CNRIP1,0.1670604300771963,9.769688259600048,0.3377908553384434,0.7448631863016881,0.8579042870228331,-5.3820124419873085,0.9519826794541403,not signifficant,
APOH,-0.20447215887074677,9.775272051819687,-0.3332178805900224,0.745570771443653,0.8579042870228331,-5.729997717306357,0.9417324268047975,not signifficant,
SLC1A4,-0.1934968918111437,11.036658523169903,-0.3333058162507418,0.7461940769719831,0.8579042870228331,-5.630623737936932,0.9449247360355421,not signifficant,
CSRP2,-0.20873865343942732,8.438388892457933,-0.3359023164520196,0.7462301475567157,0.8579042870228331,-5.429897849908082,0.9407270617092236,not signifficant,
FARSB,0.09371860014921118,13.95086871884837,0.3321894861905841,0.7463250042145232,0.8579042870228331,-5.7303340466607375,0.9729510459875972,not signifficant,
MPI,-0.10564754087529948,8.866917220242035,-0.331951954366544,0.7471840093255305,0.8584667341186947,-5.631059773819045,0.9696788739852858,not signifficant,
MAT2B,-0.10037145190721475,11.236313711634963,-0.32979949487198135,0.7480789213193633,0.8590698592005744,-5.731111752933506,0.9712877676887854,not signifficant,
STAT1,-0.1388524388326715,10.594005258694912,-0.32631383517492374,0.7506395912929649,0.8612710076788055,-5.732236149544054,0.9609556738689635,not signifficant,
APPL1,-0.11962055629538959,10.553121578447197,-0.32688591952239926,0.7508925535221438,0.8612710076788055,-5.632676037196458,0.9663101624296344,not signifficant,
ACSS2,0.13227738469788797,10.864635802934611,0.32638430453616313,0.7512601233940768,0.8612710076788055,-5.6328347535720384,0.9628749108496838,not signifficant,
CRKL,-0.09834824950042353,12.676604288330624,-0.32517166247313517,0.7514793546758225,0.8612710076788055,-5.732602047937498,0.972291881442831,not signifficant,
FAAH,-0.13427439867241908,9.080115092490008,-0.3264891777432085,0.7520119129205247,0.8614080142418772,-5.632249708347676,0.9624543700482359,not signifficant,
MRPL40,0.20685462249544884,10.472250834224395,0.32603865746056176,0.7523408496479445,0.8614080142418772,-5.433572239964855,0.9428352205944197,not signifficant,
OSGEPL1,-0.1508423109246788,10.639674304669349,-0.3243786416665816,0.7527304756789313,0.8614293565926459,-5.633466991501744,0.9580584750811463,not signifficant,
PTGR2,-0.1625747601090879,13.710325264581662,-0.3202641477427388,0.7550913608865351,0.8635312717540158,-5.734159902076172,0.955357237894659,not signifficant,
UBFD1,-0.10515368868608199,9.562827784651533,-0.3207910038087185,0.7553631815652904,0.8635312717540158,-5.634588426646636,0.9709293606127929,not signifficant,
CASQ2,-0.123077637507226,16.96538219522107,-0.3190291320007935,0.7560013257613527,0.8635312717540158,-5.7345482973506154,0.9661595328766072,not signifficant,
AOC3,0.20465569968925834,11.80564218639797,0.31895667195307154,0.7560547267338131,0.8635312717540158,-5.734571039409217,0.9443766204784455,not signifficant,
CAB39,-0.11389738240670333,12.259497864058206,-0.3177008883212332,0.7569804157074755,0.8641634834182685,-5.734964371994402,0.9687864534434748,not signifficant,
SPTBN1,-0.08563816725687268,12.09185804816385,-0.3163186578312811,0.757999777243741,0.8649019571302047,-5.7353955534776775,0.9765513402068305,not signifficant,
CARS1,-0.12567368506899435,8.937942631304203,-0.3156548442556343,0.7584894958006646,0.8650356626960428,-5.735601973205041,0.9658569743528884,not signifficant,
TECR,-0.15460348653820333,9.79878760197584,-0.31524370309817834,0.7594404594144947,0.8652621304246882,-5.636298451576302,0.9583494856174265,not signifficant,
YWHAZ,0.09102296982302072,12.27430327929919,0.3140879480714164,0.7596458915222118,0.8652621304246882,-5.736087531451834,0.9752879900961019,not signifficant,
TMED9,-0.11709916742729654,8.683359927264169,-0.3147469194755024,0.7598059793005768,0.8652621304246882,-5.636450170156687,0.9683456061763103,not signifficant,
QDPR,-0.10631033276696122,13.444068449986608,-0.31320509955720593,0.7602977209324315,0.8653977000025029,-5.736360070858113,0.9712864638955672,not signifficant,
