Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
MAPK14,0.24030941231868397,11.75544083419983,0.713148789393351,0.4899109174741909,0.8455996657773707,-5.5718541306266225,0.8424269010819727,not signifficant,
SF3B6,-0.19728878221232016,9.224504823944768,-0.7125228894026796,0.49028393304072715,0.8456338153454617,-5.572276670705715,0.8688179722094288,not signifficant,
TSTD1,-0.25494038813307185,8.276429433616208,-0.7189782817238586,0.4913328125938865,0.8468071277174737,-5.467693497416975,0.834294188958438,not signifficant,
NDUFA3,-0.25875533508732573,9.43222190728833,-0.7140744058358551,0.49226237541778173,0.8468071277174737,-5.568317204228413,0.8324424892794059,not signifficant,
PABPN1,-0.21856878474273245,9.83613939196607,-0.7087534634542224,0.4925340455245135,0.8468071277174737,-5.574814251523774,0.8565962447960782,not signifficant,
SDHAF2,0.5009201951252003,6.905101466018728,0.7265177082794178,0.49265548153012784,0.8468071277174737,-5.224832716513212,0.7014371111825397,not signifficant,
LMNA,0.2584967976145265,15.46888133865938,0.7077009191947126,0.4931634689701355,0.8468071277174737,-5.575520639925228,0.8329887393654788,not signifficant,
DTNA,-0.20931198596743528,12.514659472912204,-0.7071559372305647,0.4934895611584622,0.8468071277174737,-5.575886015621692,0.8625800369128541,not signifficant,
ASB2,0.3895555343126169,8.079555681639008,0.7241979685543831,0.49398654621545424,0.8468071277174737,-5.226291781982456,0.7597750544025009,not signifficant,
PCMT1,0.2199380950378238,15.475907494414324,0.706166202207331,0.4940821078893861,0.8468071277174737,-5.576548915199237,0.8563568250093956,not signifficant,
RPLP0,0.2034064013758332,12.364632236753884,0.7060567129057459,0.49414768480422333,0.8468071277174737,-5.576622196487173,0.866420074779736,not signifficant,
ADSL,-0.2895510604228644,13.481047837198894,-0.7046529031241522,0.4949889426269344,0.8476420090478404,-5.577560851458932,0.8157738927241809,not signifficant,
GALNS,0.28662529681993476,9.751713459160838,0.7021101140692446,0.4965149619606489,0.8490752058636614,-5.579256752696985,0.8181755869634919,not signifficant,
LAMA4,-0.2927777417120705,10.988119391005856,-0.7020434826695002,0.49655498809122045,0.8490752058636614,-5.579301117132482,0.8146780346245839,not signifficant,
EPS15L1,-0.253645821048071,10.390308459335447,-0.7004950420524582,0.4974857008403136,0.8490752058636614,-5.5803310176586844,0.8377022210935182,not signifficant,
BAG3,-0.19197024637190552,13.21218345027103,-0.6999173328858188,0.49783321105792044,0.8490752058636614,-5.580714733481744,0.8746798363879024,not signifficant,
RUSF1,0.20969537771320468,11.297034589200676,0.6991561743001834,0.49829129552337725,0.8490752058636614,-5.5812198563466575,0.864099286387867,not signifficant,
RPL11,0.2522647850427475,14.112362512764008,0.6988963005774592,0.4984477523100844,0.8490752058636614,-5.581392199986081,0.8389191033052843,not signifficant,
RETREG1,-0.3545097356202671,11.081113824889574,-0.6987459267556698,0.4985382982924478,0.8490752058636614,-5.581491898559525,0.7813240358543352,not signifficant,
NARS1,-0.18905632979253362,10.722299741582063,-0.6983008259028957,0.4988063691203316,0.8490752058636614,-5.5817868879628625,0.8767830203208565,not signifficant,
LRRC59,-0.252054435581595,9.222535322039729,-0.7000879864771916,0.49901788414794135,0.8490752058636614,-5.579310967062828,0.8392837734094393,not signifficant,
SURF1,-0.198678069407638,8.848913546562567,-0.6977707150619454,0.5004082193114312,0.8508361342553737,-5.5808526851637685,0.8714899016758718,not signifficant,
PRKAR1B,-0.33765899063845417,9.345133451362305,-0.6946455016341754,0.5010111451493804,0.851256693745647,-5.584202958903595,0.7918643141391296,not signifficant,
KPNB1,-0.16829108742737908,11.619683001039114,-0.6936237727055259,0.5016284658231965,0.8516031818397342,-5.584876225100631,0.8903832679174285,not signifficant,
MPDU1,0.2606134149706598,9.345774368595604,0.6952446335752793,0.5019265202906704,0.8516031818397342,-5.582528063896208,0.8355699356464611,not signifficant,
STEAP4,0.5125947278553902,9.577353346723754,0.700407842775488,0.5022823119992339,0.8516032966899192,-5.48004511310369,0.7025988948112772,not signifficant,
PKM,-0.2539510485829908,18.0760958345804,-0.6915898428474034,0.5028587091106813,0.8516630773895628,-5.586213785652802,0.8398116454409918,not signifficant,
RPL6,-0.29268559103378067,12.78495105469803,-0.6910630928195123,0.5031776139164013,0.8516630773895628,-5.586559604157007,0.8178960781265082,not signifficant,
ACSL3,-0.18971162598498914,10.743492898090462,-0.690720951173379,0.5033848180894868,0.8516630773895628,-5.5867840958241155,0.8779039150351231,not signifficant,
SNAPIN,0.219749705174495,9.776197822051381,0.6873140570251061,0.50545085112861865,0.8543483514404238,-5.5890139408987896,0.8607628854179546,not signifficant,
GCLM,0.2359623698695259,8.293633753761956,0.6890101236224248,0.5056857201299417,0.8543483514404238,-5.586639454916443,0.8513869436764516,not signifficant,
IGHV3-49,0.4659880753703973,8.626394521817208,0.6909220251115343,0.5060585508699565,0.8543752967437771,-5.297881053096863,0.7280497967506838,not signifficant,
LRRC2,-0.3136130215538593,8.897065333100532,-0.6896271708358189,0.5068370792009824,0.8550866579331585,-5.584707981257923,0.8080586446680592,not signifficant,
TTC30B,-0.20026746996669154,10.787905234899966,-0.6840383956160987,0.508695659906783,0.8575144639641432,-5.589894039081987,0.8733998093909727,not signifficant,
PDCL3,-0.20204551124910353,9.91310221118881,-0.6835490391073017,0.5089925034640967,0.8575144639641432,-5.590213224996996,0.8724536261783252,not signifficant,
RASIP1,0.7435025321095896,10.716726403555372,0.6803273006345104,0.5109494069466121,0.8600922484979012,-5.592309447199725,0.6069853787607277,not signifficant,
PARK7,0.2654049173457427,13.466985956342489,0.6778098858584205,0.5112411318348009,0.8600922484979012,-5.595181168834043,0.8368889839897642,not signifficant,
PHPT1,0.3085686580937672,13.616712656733544,0.6727836954607221,0.5143190930491965,0.8639712692405291,-5.5984108270936375,0.8145081708643066,not signifficant,
COPB2,-0.18543654844595636,10.631216403625807,-0.672676679114881,0.5143847468669385,0.8639712692405291,-5.598479352339894,0.884020341651838,not signifficant,
ITGA5,0.5798583831394737,7.176625905771668,0.6836373268364235,0.5146295028976585,0.8639712692405291,-5.412889305017465,0.6803114362056165,not signifficant,
DES,0.344871736095854,16.563939921174544,0.6705151407253043,0.5157118938311649,0.8650660983741513,-5.599861296972902,0.7958245891414566,not signifficant,
EIF2A,-0.22413951168955748,9.975981746255409,-0.6700392721127183,0.5160043393810727,0.8650660983741513,-5.600164987312776,0.8621726918603075,not signifficant,
MRPL19,-0.20404697057645826,11.946157548657846,-0.66836838181337,0.5170319590965129,0.8651011572039959,-5.601229749199996,0.8740657262297162,not signifficant,
IGKV3-7,0.24923758531393148,11.23129687905454,0.6677215818142157,0.5174300722573217,0.8651011572039959,-5.601641261673788,0.8485571165892429,not signifficant,
GSTK1,-0.21078002813733399,11.42040579953095,-0.666921236614818,0.517922943380501,0.8651011572039959,-5.602149957063345,0.8705080674722673,not signifficant,
NT5C3A,-0.22087195528723136,12.534688443537869,-0.6667600722759752,0.5180222254243325,0.8651011572039959,-5.6022523244760425,0.8647838512004975,not signifficant,
NDUFAF7,0.308261518150692,9.782523748484905,0.673017436881288,0.51870826189925,0.8651011572039959,-5.421730858339024,0.8168113844631912,not signifficant,
TUBA8,-0.28746842903926506,11.910438445405486,-0.6655157792239768,0.5187891228010876,0.8651011572039959,-5.603041901465178,0.8280734699161599,not signifficant,
HNRNPC,-0.2046949005496188,11.143433206982202,-0.6645467975361108,0.5193867975263753,0.8651011572039959,-5.603655837918639,0.8745052866974342,not signifficant,
CYB5B,-0.19976366739140516,10.157771036514253,-0.6626872944002606,0.5205348804257489,0.8651011572039959,-5.604831694467569,0.8777219906874019,not signifficant,
AKAP1,0.27858849262949725,8.151892424606388,0.6641404558515465,0.5208493604689327,0.8651011572039959,-5.602704988862805,0.8338333492262695,not signifficant,
APOH,0.27849364211728833,9.882931097199185,0.6621387317476667,0.5208738537283543,0.8651011572039959,-5.605177998879244,0.8338958611247227,not signifficant,
SRSF5,0.28252715407695916,8.855213898629254,0.6616652091577095,0.52116656119812,0.8651011572039959,-5.605476718686454,0.8318369125225042,not signifficant,
SIRT2,0.20628706268724173,11.218943356950279,0.6608305549992237,0.5216827355329363,0.8651011572039959,-5.606002777928498,0.8743888473254148,not signifficant,
MRPS31,0.34784966334304457,10.605772796619023,0.6760794764658838,0.5221319301129927,0.8651011572039959,-5.255679518013199,0.7976823007308588,not signifficant,
NARS2,0.3235628890362907,8.78394647301051,0.6756373453480906,0.5223952355930677,0.8651011572039959,-5.255941677269207,0.810503713176288,not signifficant,
UNC45B,-0.18663318301889298,13.315757313336356,-0.6596208075108903,0.5224314076844487,0.8651011572039959,-5.606764162822403,0.8858800197299355,not signifficant,
AK6,0.24917911961704498,11.168185264001844,0.6586340278244249,0.5230425560119409,0.8651011572039959,-5.607384265918165,0.850874099176513,not signifficant,
SMC1A,-0.1883877006634691,10.600575810319917,-0.6624917177846572,0.5233197160327323,0.8651011572039959,-5.602300341870589,0.8851547007013087,not signifficant,
RAB14,-0.21025728908237973,9.79129993425728,-0.658111873961378,0.5233661131382052,0.8651011572039959,-5.607712047123777,0.8727238158940301,not signifficant,
SGCG,-0.31643896249706494,11.821963841682594,-0.6576467014846412,0.523654459355466,0.8651011572039959,-5.608003856642294,0.8148821974761079,not signifficant,
PSMD1,-0.17235687614907036,12.51193797029698,-0.6564636518884608,0.524388211948879,0.8651011572039959,-5.608745144355267,0.8947058008524975,not signifficant,
FERMT2,-0.17756783641410934,10.549486106242417,-0.656371436130291,0.5244454312233184,0.8651011572039959,-5.608802874203535,0.8917185267818108,not signifficant,
CLUH,-0.38095796674540594,10.858690074070037,-0.6558438562247001,0.5247728608476061,0.8651011572039959,-5.609133011431483,0.7822054928088493,not signifficant,
SCRN1,0.2272202106362684,9.246535636053087,0.6573945328777107,0.525008475450356,0.8651011572039959,-5.510668015936844,0.8638058303371411,not signifficant,
AMBP,-0.21469962956083677,8.208412292821247,-0.6567290964248436,0.5254197971117389,0.8651011572039959,-5.607388498000277,0.8709492200349234,not signifficant,
SLC30A9,-0.2864370265347329,9.7228656071289965,-0.6564217671935813,0.5256098282593267,0.8651011572039959,-5.607581673314132,0.8317401704668292,not signifficant,
SEC22B,-0.22970101224557204,10.768939499157636,-0.6562173731499262,0.5257362337332941,0.8651011572039959,-5.607710101751023,0.8627006121220878,not signifficant,
LANCL1,-0.16669355112678375,12.280204764005937,-0.6533323122452424,0.5263332162909397,0.8651011572039959,-5.610701273519395,0.8985370085924326,not signifficant,
GNAS,-0.19684720892551866,11.26884491911983,-0.6520524011108209,0.5271294242027817,0.8651011572039959,-5.611498342750751,0.8815768731652088,not signifficant,
PRKAA2,-0.18616275393570625,11.957455676003372,-0.6517347511530349,0.5273271360195249,0.8651011572039959,-5.611695937039805,0.8876906997857004,not signifficant,
RPS8,-0.17720729071269048,10.08857409422048,-0.651051245037851,0.5277527096382557,0.8651011572039959,-5.612120811032606,0.8929202165709895,not signifficant,
RABEP1,0.18012060715438594,9.013360402068404,0.652001065907242,0.5283477419415091,0.8651011572039959,-5.61035120145546,0.8914400793593752,not signifficant,
DDB1,-0.1836376434739826,12.487741826708927,-0.6494215747557901,0.5287681973217391,0.8651011572039959,-5.613132169587494,0.8895719837033693,not signifficant,
EIF2B2,0.4039968885737508,10.070993452048992,0.6484770984278663,0.5293572398339927,0.8651011572039959,-5.613717231853977,0.7733843825266672,not signifficant,
ACTN4,-0.2266887691713606,9.589744473076323,-0.6502806598455446,0.5294155066613022,0.8651011572039959,-5.6114243884284,0.8657406388922835,not signifficant,
LGALS3BP,0.20070471210432217,11.145322759927579,0.6480276177484834,0.5296377007997806,0.8651011572039959,-5.6139953895575445,0.8802403302717865,not signifficant,
MRPL41,-0.2509741649848838,8.261633431880284,-0.6497448225146519,0.5297483294744694,0.8651011572039959,-5.611758112584577,0.8526064175110336,not signifficant,
EIF3M,0.2432389177032368,7.642898306338264,0.6488604223557805,0.5302979207563886,0.8651011572039959,-5.61230837337245,0.8570230932602816,not signifficant,
NDUFS4,-0.3380789182617665,14.859569651381323,-0.6468125590302596,0.5303962856454976,0.8651011572039959,-5.614746427719154,0.8070365912199641,not signifficant,
COL3A1,0.8205978238048584,10.496626617304514,0.6523711506633546,0.5313044617927087,0.8651011572039959,-5.434375797598134,0.5951376742792863,not signifficant,
WDR77,-0.34798858211871675,11.52170201593929,-0.6451987226190182,0.5314048020616503,0.8651011572039959,-5.615741940170234,0.802511381104516,not signifficant,
BCKDK,-0.29331920739166506,10.157489225042484,-0.6462834972053594,0.531901187904441,0.8651011572039959,-5.6139077811092415,0.8309615994778662,not signifficant,
NEK7,-0.18240338694950609,10.6795605206114,-0.6443919828106767,0.5319093619745889,0.8651011572039959,-5.6162387246778165,0.8912342251575522,not signifficant,
PNPT1,-0.21822462702851197,8.707833253542823,-0.6471271678497433,0.5327929186517179,0.8651011572039959,-5.611978269011732,0.8716222709256729,not signifficant,
HNRNPF,0.27789543294729135,7.885405336217462,0.6443516017553824,0.5331049876397758,0.8651011572039959,-5.61510301316867,0.8396194869816088,not signifficant,
F13A1,-0.4996510054293246,9.814347426165494,-0.6441115116198696,0.5332547026270558,0.8651011572039959,-5.615251323675773,0.7304031631754087,not signifficant,
PPIL3,-0.23901516242684195,11.035296632858875,-0.642033693466581,0.5333858861274619,0.8651011572039959,-5.617687646650349,0.8605156724726168,not signifficant,
DEK,0.23108222542129297,8.833699349293694,0.6437627564940023,0.5334722221845276,0.8651011572039959,-5.615466669297148,0.8648492037900999,not signifficant,
GBE1,0.20946997139848555,11.359711697307473,0.6415632506973243,0.5336807111529783,0.8651011572039959,-5.617976096692564,0.8767457411358178,not signifficant,
DNAJA3,-0.2959849660225693,8.938553723130997,-0.6433463547794539,0.5337320004972022,0.8651011572039959,-5.615723644437235,0.8304084869449296,not signifficant,
CCT5,0.17068244489550644,12.582691628479242,0.6393394016026296,0.5350756538865029,0.8666922296375427,-5.619336992415269,0.8987631150031569,not signifficant,
PDE12,0.21904100803252113,9.788962502836517,0.6369764504689281,0.5365601328053745,0.8672621519359818,-5.62077821914636,0.8725199021029032,not signifficant,
SNRPC,-0.2252679524785357,8.447841654110755,-0.6408864271466409,0.5366694046222747,0.8672621519359818,-5.615850331887739,0.8691837786467348,not signifficant,
TUBB3,0.7419415288035687,11.971886106777017,0.6433683757983892,0.5368540878463102,0.8672621519359818,-5.32427955355229,0.6303316927710619,not signifficant,
NIBAN1,-0.2485294780447731,9.975303574803755,-0.6360844572628808,0.5371211210141984,0.8672621519359818,-5.621320984678198,0.85687010721332,not signifficant,
UBR3,-0.2854116729160321,9.3021664725601,-0.6353702273194203,0.5375705521586289,0.8672621519359818,-5.621755075802649,0.8376510488213597,not signifficant,
HEBP1,-0.22118716854273046,9.30265137890815,-0.6348037606303935,0.5379271551722881,0.8672621519359818,-5.622099038830063,0.8718454119682105,not signifficant,
ECHDC1,0.20236478121534063,11.538748745004407,0.6344573048829978,0.5381453229175288,0.8672621519359818,-5.622309269386479,0.8821522585746363,not signifficant,
CD58,0.1944621404729947,9.027899766724854,0.63600245325961,0.5383256298148993,0.8672621519359818,-5.620230705453328,0.8865402260099398,not signifficant,
NID1,-0.25918685900731475,12.169463235139885,-0.6313961774325797,0.5400751417159333,0.868927483797207,-5.624162149652346,0.8524239463002757,not signifficant,
PTPA,0.20110069996498403,12.415890121389838,0.6310473694147313,0.5402952889387853,0.868927483797207,-5.624372753518527,0.8835516521481974,not signifficant,
DNAJC11,-0.20906147255326957,9.332574112621842,-0.6307998412060131,0.5404515451487378,0.868927483797207,-5.624522141027119,0.8792851434484167,not signifficant,
MPC2,-0.2098256498343396,9.046290718737978,-0.6341964265640782,0.540843225798596,0.868927483797207,-5.619963192975605,0.8790053773110715,not signifficant,
TSG101,0.1969492369295054,10.698161539545445,0.6293560385625601,0.5413634796323539,0.868927483797207,-5.625392417250332,0.8861573684972669,not signifficant,
LCMT1,-0.3109738211756188,8.32058574642551,-0.6290813213220054,0.5415370951651766,0.868927483797207,-5.625557798168458,0.8263525030755426,not signifficant,
PRDX6,0.24656720914660823,16.79612734946132,0.6271565637580714,0.5427543853492947,0.8702276769015476,-5.626714630782436,0.8601256251630509,not signifficant,
NDUFB11,-0.3863124180820119,11.226388372507905,-0.626618191671739,0.5430951490411096,0.8702276769015476,-5.627037618422914,0.7899130285369672,not signifficant,
C4BPA,0.3269234757818378,10.78957744937452,0.6260768431018675,0.5434379185329213,0.8702276769015476,-5.627362132092722,0.8192459389217454,not signifficant,
ACTN1,-0.19617820359961158,10.807855307971924,-0.6251269126040173,0.5440396878242184,0.870588189717775,-5.627930942438501,0.887434856055123,not signifficant,
PSMA3,0.1797576100762317,12.470352606710488,0.6245736291678364,0.5443903592345485,0.870588189717775,-5.628261874221752,0.8964537520080004,not signifficant,
FUBP1,-0.15415701959458517,10.089923955688828,-0.6234766193529832,0.5450860214243204,0.8707941009776176,-5.628917216600536,0.9106976937059184,not signifficant,
SSB,0.21168120664990475,9.923892520300836,0.6232235124035789,0.5452465987324348,0.8707941009776176,-5.629068268126136,0.8795118211753254,not signifficant,
STYXL2,-0.21145434025314636,9.144962437950998,-0.6286831964222277,0.5459801604124591,0.8713843360182848,-5.525052311168241,0.8798829591161265,not signifficant,
NT5DC1,-0.19396379307378275,9.466351927325,-0.6210933195593112,0.5465991003653665,0.8717909702029897,-5.630337285899011,0.8894412504037168,not signifficant,
MYH13,-0.22182214795450506,10.50104282924031,-0.6204769741692923,0.5469907816093782,0.8718348409939091,-5.6307037074019854,0.8747383404562283,not signifficant,
DNAJB5,0.18165827109448962,8.360898392590043,0.619608277708706,0.5486618495656146,0.8739164789488232,-5.6301201060164345,0.8966904697593144,not signifficant,
CIRBP,0.17081943574046754,13.151987947829276,0.6150646004659808,0.5504370467840116,0.8761610970750824,-5.633906865174473,0.9030417474364363,not signifficant,
COPS3,-0.21923076658594098,8.952593659340394,-0.6158184476642234,0.551067190300722,0.8765812980597532,-5.632372313582332,0.8775342504163453,not signifficant,
PNPLA2,-0.2241880880309708,7.873807710524716,-0.6169644240808715,0.5516804950093925,0.876912515801223,-5.533566613130363,0.8751639978869702,not signifficant,
BCHE,-0.2862375232259353,10.191947987106236,-0.6126036913272074,0.5520080038899093,0.876912515801223,-5.635354644147119,0.8435971099680131,not signifficant,
THOP1,0.18676560764332173,8.757572579872884,0.6114889766705169,0.5538222995674338,0.8787922407603083,-5.634929581467837,0.8955099672505878,not signifficant,
SKP1,0.18820132550231783,10.35209989804594,0.6095242728516217,0.553977308273742,0.8787922407603083,-5.637158681751675,0.8947976808897451,not signifficant,
ATP6V1A,-0.23884457260185954,9.931773986386858,-0.6088319039889755,0.5544206185277964,0.8787922407603083,-5.6375631303817375,0.8685951989639302,not signifficant,
CALML5,0.5429944621139082,8.391524760460625,0.6147831631921657,0.5547015952422536,0.8787922407603083,-5.340297985300357,0.7261488930158315,not signifficant,
CDC42,0.17809030112856838,11.261743775855496,0.6078480045503898,0.5550509285916851,0.8787922407603083,-5.638137139910961,0.9004677376439215,not signifficant,
DDX42,0.2279154679994999,11.481355603742124,0.6073131134907072,0.5553937595114229,0.8787922407603083,-5.638448833522636,0.8745620266044981,not signifficant,
SPPL2A,-0.24657960021477443,8.65370321108153,-0.6100918058604649,0.5560371458311252,0.879229146050009,-5.634454834568689,0.8652623330486662,not signifficant,
VPS52,-0.17367357596431,10.096012073672256,-0.6066320205842385,0.5569222700872285,0.8795678581251192,-5.637778537858609,0.903339990076199,not signifficant,
KIF5B,0.1577952848765669,12.092648297798823,0.604488758134156,0.5572059337500023,0.8795678581251192,-5.640090407517388,0.9118480636048892,not signifficant,
AKAP12,-0.18448470883852863,10.66753341020019,-0.6042588880291905,0.5573535675755246,0.8795678581251192,-5.640223698592855,0.8977698407990106,not signifficant,
EPB41,-0.21135759999684645,9.008511791373872,-0.6028835573032972,0.55932135956129,0.8820917883990306,-5.639962888231825,0.8844358133535773,not signifficant,
JPT2,0.19683897110696513,9.158196025734272,0.5987764171839334,0.5608810694061019,0.8839692430271284,-5.64338870126957,0.8924173049595692,not signifficant,
SCRN3,-0.1841346175476044,9.549564480727136,-0.5932078704430285,0.5644764675841365,0.8883321902092027,-5.646575792853604,0.9000557318610939,not signifficant,
CNN1,0.3923635402802965,10.49365058768627,0.5921056738731404,0.5651896032771846,0.8883321902092027,-5.647203319598272,0.799410825336375,not signifficant,
PLIN4,-0.17196358197979933,12.5280834481089,-0.5918048034003355,0.5653843557592898,0.8883321902092027,-5.647374428027244,0.9065925597836924,not signifficant,
RPL9P9,0.23446406337928316,13.387343003282796,0.5912568421208467,0.5657391432739982,0.8883321902092027,-5.647685850662768,0.8749785283118339,not signifficant,
IPO5,-0.1768983028399269,12.109213038492214,-0.5909989547240727,0.5659061591315795,0.8883321902092027,-5.647832322267433,0.9041925151492638,not signifficant,
EIF3J,0.15220886470808992,12.349885975689713,0.5909714904552273,0.565923947423923,0.8883321902092027,-5.647847917549405,0.916996307309719,not signifficant,
ALDOC,0.2525621886619671,9.925439864576816,0.5995641994956353,0.5663465222595689,0.8883321902092027,-5.463250495829352,0.8662393527943705,not signifficant,
NHLRC2,-0.23539736560373647,9.567568666468764,-0.5897670169204833,0.5667043705340771,0.8883321902092027,-5.648531197169662,0.8748644803464759,not signifficant,
FILIP1,0.2287081107121942,9.87171416636193,0.5888457617581614,0.5673016808126137,0.8883321902092027,-5.649052930279831,0.8784059748120931,not signifficant,
AGK,-0.20340884210317967,8.04459209903869,-0.5910578960561786,0.5682042604267317,0.8883321902092027,-5.645533345796055,0.8913823730076458,not signifficant,
PPP2R5D,-0.16711786234477977,12.008956211747789,-0.5870546200361808,0.5684639740669346,0.8883321902092027,-5.650065118416108,0.909926851076834,not signifficant,
GLRX3,0.2119217562504918,11.366801284653619,0.5869185850860938,0.5685523015147362,0.8883321902092027,-5.650141874796394,0.8872183531549538,not signifficant,
SLC25A11,-0.2691232001981163,12.752271348271634,-0.5856752633635077,0.5693599345701512,0.8883321902092027,-5.650842634449839,0.859347742663087,not signifficant,
POLG,-0.33999992904293563,14.278661857046975,-0.5855956745856549,0.5694116547514125,0.8883321902092027,-5.650887444764681,0.8257431450443153,not signifficant,
RPS11,-0.3373164943220299,9.217309599328924,-0.5938204417553525,0.5699877491863988,0.8883321902092027,-5.466476468296799,0.8272740728385581,not signifficant,
ATP1B1,0.18023035166295998,9.768699153821608,0.5881551138124996,0.5700727784311577,0.8883321902092027,-5.647194425975936,0.9036728463774967,not signifficant,
HYPK,0.2964301526995712,8.605044193570958,0.5861315054340684,0.5701129224706338,0.8883321902092027,-5.649571113334237,0.8465633209976668,not signifficant,
MANF,0.18117963746087895,9.83101109408395,0.5841714646818408,0.5703375969141081,0.8883321902092027,-5.651688342723134,0.9032668761283004,not signifficant,
TYMP,-0.1943294693131321,9.841457921961272,-0.5852257673271438,0.5706996276281344,0.8883321902092027,-5.552838041535685,0.8967323059727134,not signifficant,
CAVIN1,-0.2501820458266817,12.158150429872954,-0.5824907156026354,0.5714313728736875,0.8888932466924028,-5.652631152079298,0.8693542396802908,not signifficant,
PDAP1,-0.1464905255064206,12.642880372611174,-0.5817908281080494,0.5718871701517487,0.8890246008722639,-5.653022999800525,0.9214001235754994,not signifficant,
YWHAB,0.20527953398676857,11.440649072719687,0.5809933554401727,0.5724067579984111,0.8892548855601533,-5.653468944133037,0.891788247176983,not signifficant,
TNPO1,-0.1761938833651584,10.393722856843015,-0.5790226074897645,0.5736918752400306,0.8896989309401878,-5.65456851870638,0.9067355909919541,not signifficant,
TATDN1,-0.15892455906012692,10.899346698332105,-0.5789479938909439,0.5737405609446109,0.8896989309401878,-5.654610080315361,0.9154907819502772,not signifficant,
SNX3,0.18719614775389282,11.83670928821886,0.5788454151574796,0.5738074976489766,0.8896989309401878,-5.654667210985392,0.9012431263166838,not signifficant,
DNAH7,-0.2604566931503687,13.706694694433452,-0.5774888625168179,0.5746930967970438,0.8902199221442796,-5.655421841793448,0.8656523073830711,not signifficant,
CSRP2,0.2548885422244469,8.258310863069473,0.5822482850419897,0.5754267063008659,0.8902199221442796,-5.311789920462874,0.868608759299762,not signifficant,
GALM,-0.22341056267334736,9.803905870626279,-0.576364056767053,0.5754279603654721,0.8902199221442796,-5.656046294410691,0.8838517893391045,not signifficant,
CA8,0.41628909662062696,11.184019105881616,0.5776329556610752,0.5756309271008123,0.8902199221442796,-5.654349096216497,0.7946037533424346,not signifficant,
DHX9,0.34317380167486355,8.209971508922907,0.5835651741137511,0.5765224542652398,0.890903477465427,-5.472166797739348,0.8277866064171737,not signifficant,
METTL26,0.1767809646768832,11.011176199417616,0.5738577323873989,0.5770672139268563,0.890903477465427,-5.657433604570115,0.9073803556268636,not signifficant,
EHD1,0.18414260093329027,10.711787580912588,0.5736711525113846,0.5771893456762227,0.890903477465427,-5.6575366538004825,0.9037504614410455,not signifficant,
PA2G4,0.14707566110591586,11.383986382693623,0.5723196670414344,0.5780744153484767,0.8916946845001632,-5.658282147422765,0.9225578369959332,not signifficant,
PIP,0.33913024795585756,12.065418119914854,0.5710063137527939,0.5789352060738955,0.8918204365307559,-5.659005023358002,0.8308079424051487,not signifficant,
PSMC3,-0.15210580449458888,12.333800425074188,-0.5707946764819831,0.5790739800694841,0.8918204365307559,-5.659121363448491,0.9202598443249668,not signifficant,
UGGT1,-0.20999432955587238,10.415162273326628,-0.5703270621381036,0.5793806652023918,0.8918204365307559,-5.659378274073717,0.8917103011403561,not signifficant,
ANK2,-0.16765966792052467,8.354624089690368,-0.571476841200721,0.5796460314293468,0.8918204365307559,-5.657769453204544,0.9126241666849114,not signifficant,
MAP1LC3B2,0.15106880340899131,11.190840097920798,0.5689668106176657,0.5802732782777251,0.8922120926119935,-5.66012448004602,0.9210691903193267,not signifficant,
WASF2,0.2860401197856195,8.391975626845582,0.5693190766994609,0.5810569175034757,0.8928029763333167,-5.65896020842843,0.856164234863111,not signifficant,
FTH1,-0.2137008150376971,15.728305226205745,-0.5672461505452242,0.5814034419814706,0.8928029763333167,-5.661065997425403,0.8905712499986638,not signifficant,
STUB1,-0.17094708392638758,11.321941981730998,-0.5664720516712706,0.5819122661291083,0.8930115160981317,-5.6614886966794415,0.9115973989277095,not signifficant,
HBS1L,0.28471498746893165,8.099814275306395,0.5664387609950507,0.5829431242846597,0.8932255393661198,-5.66054313580956,0.8575713469014855,not signifficant,
SYNPO2L,0.14933557894903338,11.270431045954561,0.5640160657730773,0.5835281749158641,0.8932255393661198,-5.662826199083891,0.9227088965095236,not signifficant,
NOSIP,-0.28431258979938434,10.967348874010394,-0.5639748336908856,0.5835553236793942,0.8932255393661198,-5.662848606913283,0.8580136117967344,not signifficant,
ECHDC3,-0.34667596222181984,9.573547485060022,-0.5634059332974619,0.5839299773689941,0.8932255393661198,-5.663157621858561,0.8298563004185824,not signifficant,
RRM2B,-0.18499465019340633,7.721550089400955,-0.5685511986258921,0.5842801342330164,0.8932255393661198,-5.559396108387333,0.9053701167867945,not signifficant,
AP2A1,-0.22177103341056004,9.84587480148965,-0.5621929815457274,0.584729199980955,0.8932255393661198,-5.663815491422399,0.8878044574358225,not signifficant,
AIMP1,-0.14920891990148277,11.116858312919643,-0.5616644731174253,0.5850776183796762,0.8932255393661198,-5.664101721179927,0.9231370368963117,not signifficant,
PRKG1,-0.19637558597806049,9.617295195111277,-0.5631320071710213,0.585112623270927,0.8932255393661198,-5.662351154292505,0.9001015593508683,not signifficant,
SPEG,-0.20179142038906228,11.101371546916761,-0.5602979329603104,0.5859790149816764,0.8932255393661198,-5.664840636582328,0.8977607039002667,not signifficant,
RPL27,-0.19420704560951307,12.067697415251008,-0.5600951388706082,0.5861128441901801,0.8932255393661198,-5.664950146839728,0.9014472575874736,not signifficant,
