Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
EMD,-0.8219428813802772,10.674544473702916,-2.878241359147488,0.014359978718389366,0.08945309409642015,-3.11746216681853,0.03056931318734403,Downregulated (π < 0.05),
PTGR3,-0.9296762952161739,9.52428986237024,-2.8726802308256008,0.0145066381625875,0.09006934943136949,-3.127115369123139,0.019536745259347853,Downregulated (π < 0.05),
CAPZA2,-1.253723848623812,13.130255770080161,-2.871572817559521,0.014536020862853723,0.09006934943136949,-3.1290373726162883,0.004968372478036045,Downregulated (π < 0.05),
VAPA,-0.8823425166942691,11.611174713792767,-2.8655905212993846,0.014695775861617206,0.09068846196959678,-3.139418472240836,0.024145490657566968,Downregulated (π < 0.05),
FEZ2,-0.7485532985647101,10.47366688430509,-2.864927764572536,0.014713581800717971,0.09068846196959678,-3.140568383616136,0.04250495595302921,Downregulated (π < 0.05),
GYS1,-0.8634346008723046,13.651456635665415,-2.8586802791478005,0.014882489225152456,0.09148814428935825,-3.151406323456479,0.02643777279679192,Downregulated (π < 0.05),
A2M,1.0892635563727406,13.365103719545559,2.8471327942749127,0.015199785702341692,0.09302198790011028,-3.171430212847947,0.010460243900426604,Upregulated (π < 0.05),
SLC16A1,-0.8666416828997949,9.424923855642882,-2.8916681949138128,0.015251335811791115,0.09302198790011028,-3.063710046393611,0.02664274002407452,Downregulated (π < 0.05),
MTERF3,-0.958326424811272,9.131222113610319,-2.9495204824711467,0.01525146462574582,0.09302198790011028,-3.025635982967639,0.018155969914169318,Downregulated (π < 0.05),
COQ7,-0.7291737265133751,11.168132836459598,-2.8395193597441915,0.015412657585165994,0.09358708717465199,-3.184626210653241,0.04771422846014565,Downregulated (π < 0.05),
PERM1,-0.9752471362327206,10.195032536597221,-2.8852480281092814,0.01542424167904153,0.09358708717465199,-3.0743655587465204,0.017102160011008203,Downregulated (π < 0.05),
ASB2,-1.7455323205929485,8.079555681639008,-3.2450083473977474,0.015525902811386778,0.09395986779119045,-2.730005591107819,6.95714874412276e-4,Downregulated (π < 0.05),
NDUFS2,-0.9979475006333178,12.158741104010092,-2.8329945444774705,0.015597449737660588,0.09414894725368252,-3.1959314264061685,0.015731218061272156,Downregulated (π < 0.05),
ATPAF2,-0.8438914917995426,10.729817532516586,-2.8261784832679555,0.015792843465660393,0.09483456496428816,-3.2077373148130897,0.030178385435811902,Downregulated (π < 0.05),
DNAJA2,-0.9078254962933627,13.733828312270346,-2.8249190007057208,0.01582921407694239,0.09483456496428816,-3.209918376994959,0.023196544428012274,Downregulated (π < 0.05),
CDH13,-0.825216575464566,11.827653930085312,-2.824794097770819,0.015832825486332355,0.09483456496428816,-3.21013466533172,0.032677270189237766,Downregulated (π < 0.05),
RPS20,-0.8413442752320339,12.327659958502997,-2.8175002471479984,0.016045144103092813,0.09581142438908352,-3.2227626469269812,0.030908371977424274,Downregulated (π < 0.05),
SKIC8,-1.9317383423846675,10.597724075292643,-2.8163820041681458,0.016077944503647575,0.09581142438908352,-3.2246982572459952,3.42694179550237e-4,Downregulated (π < 0.05),
YWHAZ,0.8167185796110026,12.340984164571994,2.81091690749924,0.016239207953615845,0.09640815510313232,-3.2341563595591185,0.034556922617232956,Upregulated (π < 0.05),
IQGAP1,1.4049036396880066,9.368679617966047,2.911259458033626,0.01626062205078516,0.09640815510313232,-2.9501346907935995,0.003067750806121938,Upregulated (π < 0.05),
SGCG,-1.3492747742156137,11.821963841682594,-2.8041619706282623,0.016440753330232507,0.09694736550003069,-3.2458428839860725,0.003915508514485332,Downregulated (π < 0.05),
ECM1,-0.878468322126551,8.599867684457784,-2.8030412490383156,0.016474431410017882,0.09694736550003069,-3.247781398671292,0.027134664384476682,Downregulated (π < 0.05),
COPS6,-0.8381994916046143,9.017103885172027,-2.802986713714217,0.01647607196211994,0.09694736550003069,-3.2478757255182265,0.032016043490824535,Downregulated (π < 0.05),
SMTNL2,-0.8119235877155333,12.464598555538672,-2.7967094025267745,0.016665996087744304,0.09781850970093138,-3.258731366457287,0.03599671500715389,Downregulated (π < 0.05),
ERI3,0.8519075676936883,12.583888649907312,2.7937706851498816,0.016755654042270765,0.09809826527003636,-3.2638121259935393,0.030700796625506975,Upregulated (π < 0.05),
LMNB2,-0.7738138970767778,12.359331057707205,-2.7776222808187003,0.017256935501294927,0.10068973033452501,-3.291716046537494,0.0432252975357386,Downregulated (π < 0.05),
SYNGR1,-0.939482959614601,9.31512063489919,-2.8191642258133736,0.017322591368375714,0.10068973033452501,-3.18394385184757,0.02214148766517399,Downregulated (π < 0.05),
EEF1D,-0.8395192618200173,12.530072806289168,-2.775383395153108,0.017327599141472198,0.10068973033452501,-3.2955827115640997,0.03321903064679284,Downregulated (π < 0.05),
NDUFB4,-1.6511673650632162,11.499795076012433,-2.7659624048242484,0.017628099883196916,0.10202652595073351,-3.3118476006689117,0.0012711352457080941,Downregulated (π < 0.05),
CD59,-1.1357284161682042,10.372611141383342,-2.7651662532816186,0.01765373005687604,0.10202652595073351,-3.3132216974731654,0.010206630056111292,Downregulated (π < 0.05),
MRPL45,-1.1277611614863794,9.425088959463498,-2.762458532107887,0.01774117518137449,0.10202652595073351,-3.3178945214595204,0.01059913295336429,Downregulated (π < 0.05),
HRG,0.9540707537740047,9.331278063850872,2.76191903840143,0.017758649176184967,0.10202652595073351,-3.3188254556577736,0.02137042751278511,Upregulated (π < 0.05),
LDHB,1.2936549947385014,16.01528335627303,2.760892404200425,0.017791948564426337,0.10202652595073351,-3.320596900252377,0.005449954916670879,Upregulated (π < 0.05),
STXBP3,-0.7732152024519792,10.23814505158512,-2.7600382239646164,0.017819701450299347,0.10202652595073351,-3.322070692897039,0.04441908589866127,Downregulated (π < 0.05),
STUB1,-0.8319971040537535,11.321941981730998,-2.7570116769048583,0.017918381500732713,0.10234068260565186,-3.3272920397173893,0.03521677984755673,Downregulated (π < 0.05),
SLC9A3R2,-1.1561971229619008,9.255523109234453,-2.7440603149099516,0.018346805552150774,0.10453204334103465,-3.349624388230623,0.009825023492756409,Downregulated (π < 0.05),
PSMD12,-0.716390321988424,11.026364673425345,-2.740556670472188,0.018464436154944006,0.10473683597768507,-3.35566266017252,0.05728223106347094,not signifficant,
AIMP2,-0.8259669295487679,9.772849696330583,-2.7379633531590635,0.018551983854018038,0.10473683597768507,-3.360131174059293,0.037131945174062424,Downregulated (π < 0.05),
ATP2A1,-1.1636486926077865,16.762593392729304,-2.737735371091536,0.018559699898518304,0.10473683597768507,-3.3605239713764354,0.009665511661966103,Downregulated (π < 0.05),
SPR,-1.0565283847681766,12.08540166328321,-2.7363683048004126,0.018606034834874687,0.10473683597768507,-3.3628792100218905,0.014853888364779926,Downregulated (π < 0.05),
CRELD1,-0.8074870010779236,11.002022085532127,-2.735242798815835,0.018644268255504887,0.10473683597768507,-3.3648181213270836,0.04013172665306745,Downregulated (π < 0.05),
CA3,1.2106968741674322,18.99359569469189,2.7350223700511003,0.018651765311094602,0.10473683597768507,-3.3651978377195717,0.008060575301735125,Upregulated (π < 0.05),
PFKFB1,-1.574457878799267,8.426342643739417,-2.891408798207905,0.018802084802721827,0.10532774604114672,-3.043302470931002,0.0019178297477890672,Downregulated (π < 0.05),
RARS1,-1.2235186080585532,9.837993018761662,-2.7285090281891726,0.018874642613488198,0.10543352245673876,-3.376415413367654,0.0077715125437193364,Downregulated (π < 0.05),
EIF5B,-0.727719872316948,9.320373457320905,-2.72744691695409,0.018911235406409904,0.10543352245673876,-3.378244172475649,0.05571021393384553,not signifficant,
OSBPL6,-0.8995785237173965,8.33069239790697,-2.7259016071136792,0.01896460106051495,0.10546372696918224,-3.3809046794473914,0.02824067975907697,Downregulated (π < 0.05),
PSMB3,-1.001486407965345,9.680454684954544,-2.7245682217163005,0.01901076773920599,0.10546372696918224,-3.3832001028526073,0.01889911846627068,Downregulated (π < 0.05),
MRPL37,-0.9061706198623458,10.373080329717741,-2.723012807038349,0.01906476226057767,0.10546372696918224,-3.3858774906956164,0.02764370286704908,Downregulated (π < 0.05),
UBE2D3,-0.9038155243553323,9.799608526427216,-2.81540904081219,0.019097241655806545,0.10546372696918224,-3.2396912212095534,0.02794567351383617,Downregulated (π < 0.05),
ANXA11,0.8219019774434102,13.166927196521216,2.7175636387391937,0.01925512237175079,0.10608482514247604,-3.3952551133055637,0.03891035542004839,Upregulated (π < 0.05),
ANK3,-0.7555697855350036,10.421911587513035,-2.715203497189516,0.019338152761379332,0.10628385944825254,-3.3993156680139918,0.050730242570865385,not signifficant,
STAC3,-1.0808444539022357,8.97116119440755,-2.7552164645914057,0.01938224491650496,0.10628385944825254,-3.289760560891776,0.014091271898513263,Downregulated (π < 0.05),
TKT,0.97232803791203,13.32347586789752,2.711258866548178,0.019477716105193235,0.10655724782606885,-3.4061008229478933,0.02172050259643438,Upregulated (π < 0.05),
DUSP29,-1.0876039105038888,9.121180827708551,-2.7055804227031053,0.019680371002061395,0.10741436135704537,-3.4158650548468277,0.013950312151368268,Downregulated (π < 0.05),
NUDT9,-0.8616049947690474,10.071511382045687,-2.699461119445808,0.019901090104351656,0.10801677709794665,-3.426383005834967,0.0342218758201272,Downregulated (π < 0.05),
FXR1,-0.9269504191245215,12.077541638096806,-2.698586968078516,0.01993281893848045,0.10801677709794665,-3.427885138502614,0.026532887401844462,Downregulated (π < 0.05),
RAD23B,0.7441849025104723,13.891349732461792,2.6976965298445577,0.019965190256313988,0.10801677709794665,-3.4294151621912135,0.05433618781851026,not signifficant,
HNRNPL,-0.7573975139378408,12.118402078982,-2.697407565659549,0.019975706511341403,0.10801677709794665,-3.429911663161504,0.05161840162791953,not signifficant,
BZW2,0.673147094374448,14.155100723103184,2.6961387980679303,0.020021945412419046,0.10801677709794665,-3.4320915501584444,0.07188923842634383,not signifficant,
ADH5,1.1533997217657692,13.987092597905537,2.693096875723607,0.020133235625124146,0.10836690880251153,-3.4373171106322324,0.011059471931681941,Upregulated (π < 0.05),
PC,-1.7641292533509052,9.601077868067058,-2.84314205569672,0.02030120751467991,0.10879160345589539,-3.114165812301999,0.001033355656439955,Downregulated (π < 0.05),
NUP155,-0.8504940281454054,8.632075638590846,-2.7262971988445703,0.020392364240641846,0.10879160345589539,-3.337525851841487,0.036493227302190144,Downregulated (π < 0.05),
SND1,1.4220857089952652,8.706014274589934,2.9237290881943827,0.02042768737122763,0.10879160345589539,-3.0709299170093094,0.003953546733894957,Upregulated (π < 0.05),
RUSF1,-0.8052685986857604,11.297034589200676,-2.6848875682477806,0.020436631663821432,0.10879160345589539,-3.451413708691606,0.04359389550037882,Downregulated (π < 0.05),
C2,1.3679214706470937,7.874294429163594,2.9231585447502915,0.020444997396035135,0.10879160345589539,-3.0450509960374923,0.004886700990014233,Upregulated (π < 0.05),
CALR,-0.7325919918680928,11.901675191254055,-2.674486636271534,0.02082750561724533,0.1104263548001023,-3.469261416705462,0.058647178268677935,not signifficant,
NIPSNAP3B,-0.9147240971116268,11.308476701213785,-2.6739793731685584,0.020846756192998764,0.1104263548001023,-3.4701315113191384,0.028999065171363636,Downregulated (π < 0.05),
GATAD2B,-1.0689065193732805,10.881901887763991,-2.671832967493998,0.02092840626614272,0.11043483768611845,-3.473812814073577,0.016033337363684532,Downregulated (π < 0.05),
ARHGDIB,0.6739313291259172,10.874606296503961,2.669944785343586,0.021000493865724407,0.11043483768611845,-3.4770507428109014,0.07401127781418693,not signifficant,
IGHV1-18,1.1936601195133836,11.401645481742177,2.6696996214233804,0.021009871733925874,0.11043483768611845,-3.477471125448087,0.009943601618905257,Upregulated (π < 0.05),
EIF2A,-0.8928188042128973,9.975981746255409,-2.6689790532421696,0.02103745837770664,0.11043483768611845,-3.4787066384846965,0.03182268767535644,Downregulated (π < 0.05),
COX6C,-1.3061102637708615,11.94847171395497,-2.664322139996472,0.02121660868791131,0.1111255558182978,-3.486689914579842,0.006523104037809605,Downregulated (π < 0.05),
EPM2A,-0.9547366274922968,11.389572689465261,-2.660074949571667,0.021381306517329928,0.11134847013323243,-3.493968314090443,0.025446175713992988,Downregulated (π < 0.05),
TACO1,-0.9066515084083218,9.19209074309116,-2.699040598902046,0.02139239460689589,0.11134847013323243,-3.382486672818038,0.030628601493331287,Downregulated (π < 0.05),
FAM136A,-0.8907338832172815,10.749292454558594,-2.65953929327473,0.02140216741858791,0.11134847013323243,-3.494886096772068,0.03257482975910816,Downregulated (π < 0.05),
EPHX1,-1.0726107827081712,12.246480855026057,-2.6559038620125737,0.021544278106955573,0.11183874146188492,-3.5011139580858486,0.01630473988344678,Downregulated (π < 0.05),
ANK2,-0.8815418375627573,8.354624089690368,-2.6875586834058853,0.021828138286926292,0.11234993972014624,-3.4014082923495876,0.034337899599484925,Downregulated (π < 0.05),
MTARC2,-0.9791994666976684,9.67083384095448,-2.687309791025206,0.021837680989139904,0.11234993972014624,-3.401818329666466,0.023645685424150086,Downregulated (π < 0.05),
MYOM1,-0.9603929259833794,16.525119927850863,-2.6480778522904074,0.021853359339420435,0.11234993972014624,-3.514514659633387,0.02542640921460548,Downregulated (π < 0.05),
ATP5MK,-0.7717415119502871,9.716958403434298,-2.648064205492967,0.021853902099765517,0.11234993972014624,-3.514538020169425,0.052305287632400284,not signifficant,
SQSTM1,-0.9419418261672394,11.248704491287485,-2.6473273291281783,0.021883228841038757,0.11234993972014624,-3.5157993645374943,0.027320050810720573,Downregulated (π < 0.05),
TUBA3C,-1.140018042609105,11.998048504631967,-2.643266095311067,0.02204555675577283,0.11283036396498598,-3.5227498246914752,0.012922785344623638,Downregulated (π < 0.05),
HSPB1,0.8828585583782456,17.637870321353056,2.6425723013487485,0.022073405964040494,0.11283036396498598,-3.523936967636234,0.03450411419476048,Upregulated (π < 0.05),
VPS37C,-0.7214188260642125,10.037969363748855,-2.6381807720088575,0.022250488230700603,0.11348720634697951,-3.5314497164984417,0.06423025328499243,not signifficant,
ALDOC,-1.477372225334003,9.925439864576816,-2.863595431592888,0.02233920384734421,0.11369146010325942,-3.1265505661576842,0.003638802303446877,Downregulated (π < 0.05),
PYGB,-0.9641444162992929,10.769145147910656,-2.6337140419598826,0.02243203553243994,0.1139157282690863,-3.539088354983238,0.025703913446739973,Downregulated (π < 0.05),
MPC2,-1.2717316595561154,9.046290718737978,-2.7179765103922033,0.022495453561872734,0.11398997726797117,-3.2474701427039707,0.008022444600193999,Downregulated (π < 0.05),
ANXA6,0.8854058365572381,15.79745960521356,2.63083382287227,0.022549871433868475,0.11401839755306659,-3.5440123839968427,0.03482283681840319,Upregulated (π < 0.05),
GATD3B,-0.995965228145776,14.133992480463984,-2.62894885153264,0.02262731873314282,0.11416288674000354,-3.547234299849584,0.022975859908904703,Downregulated (π < 0.05),
LONP1,-0.966845005529402,11.339177008508043,-2.627430869716024,0.022689877571925553,0.11423179743107346,-3.549828566326225,0.025724357024061863,Downregulated (π < 0.05),
ALDH1A2,0.7887253528090437,10.72260072456164,2.6249044975703577,0.022794370993330468,0.11451107664606446,-3.554145466706204,0.050673045223893085,not signifficant,
EML1,-0.7985410760231488,11.082330620613774,-2.6224163071552486,0.02289774719176148,0.11463949886565936,-3.5583962307240538,0.04900350480904154,Downregulated (π < 0.05),
ACSF2,-0.9307063157519231,10.585375081348431,-2.621614211065477,0.022931169712870566,0.11463949886565936,-3.559766322365885,0.029787792310393368,Downregulated (π < 0.05),
SMTNL1,1.0139915054291606,12.881629847383179,2.62075177785514,0.022967159875483124,0.11463949886565936,-3.5612393746578577,0.02178596077463543,Upregulated (π < 0.05),
TLN2,-0.7594103999263044,10.69298811633263,-2.618230852071157,0.02307267887143789,0.11492063506114907,-3.565544546828485,0.057137286815112195,not signifficant,
KSR2,0.9864623277859472,19.198719105445655,2.6152432479029284,0.023198348212305812,0.11530072643392847,-3.570645504880794,0.024410966206840815,Upregulated (π < 0.05),
TOR1AIP1,-0.8806867678934633,9.770718337985256,-2.6120722851793157,0.023332465374471513,0.11572110215449141,-3.576058097782947,0.03653293146676582,Downregulated (π < 0.05),
EIF2B2,-1.6241477327122364,10.070993452048992,-2.6070067342490435,0.023548295394692508,0.11654410602119004,-3.5847015378797744,0.002268933005134401,Downregulated (π < 0.05),
TMUB1,-0.80803755569071,9.62601999677365,-2.6870192364557144,0.023698024279566864,0.11703717699168752,-3.444260447284458,0.04860784534401194,Downregulated (π < 0.05),
ESYT2,-1.2517486028772682,7.668938065590758,-2.681387032381796,0.023923663845671406,0.11781676371468232,-3.391038189061396,0.009347593711973128,Downregulated (π < 0.05),
NADK2,-0.8284182579468915,9.470582183567329,-2.597543771459873,0.0239567477587646,0.11781676371468232,-3.600838121107598,0.04544524520691519,Downregulated (π < 0.05),
ITGB1,-0.8408057285190083,10.967114954896056,-2.5952753130031927,0.024055689630832416,0.11805481297820279,-3.6047043737807916,0.043543031627124494,Downregulated (π < 0.05),
CUL1,-0.6368619548896,11.294961447835789,-2.590020096180068,0.024286444616211152,0.11893738914773429,-3.61365810483927,0.0936913988789157,not signifficant,
PPP2R5D,-0.736683754535866,12.008956211747789,-2.587835887426841,0.02438298957975418,0.11912845645129391,-3.6173782700591484,0.06483255853767414,not signifficant,
CBR1,0.7748640164684151,12.703523677281344,2.586832803092026,0.024427453185004187,0.11912845645129391,-3.6190864865794543,0.05634103476067245,not signifficant,
COX7C,-0.9013082933042043,12.36821976715624,-2.585611616103058,0.02448169185405526,0.11914423368973559,-3.6211659142178623,0.035306073140207055,Downregulated (π < 0.05),
GOLPH3,-0.892083040035228,9.936595716117361,-2.583439043569506,0.024578477888152327,0.11936657868341755,-3.6248647824596194,0.036664131126331705,Downregulated (π < 0.05),
CFL2,0.6950869708491201,16.314272481927105,2.581389489654247,0.024670127129995258,0.1195631057586492,-3.6283535351233476,0.07628150977723851,not signifficant,
RRM2B,-1.118712437962576,7.721550089400955,-2.7181216228469327,0.024780544284803176,0.11982256218830536,-3.2980447075500585,0.0159761387599363,Downregulated (π < 0.05),
CAP2,-0.8476803400193909,13.078319014731404,-2.5777182231651525,0.024835131524909834,0.11982256218830536,-3.6346011273442738,0.043604307612550186,Downregulated (π < 0.05),
DCD,1.6106595006193398,15.600065309755006,2.5763856246523513,0.024895291883438954,0.11982256218830536,-3.6368683587174746,0.002610303264680432,Upregulated (π < 0.05),
RNF114,-0.9457724800254361,10.466034069370945,-2.5746737205403236,0.024972785495014558,0.11982256218830536,-3.63978051506722,0.030504813754449474,Downregulated (π < 0.05),
CBR4,-1.265273410914645,8.567814513215945,-2.655706715850256,0.02498013175757907,0.11982256218830536,-3.343130333476909,0.009386835598752528,Downregulated (π < 0.05),
GART,0.7232474225901129,9.727705920150624,2.567251518992576,0.025311510339456028,0.1210079344365025,-3.6524011996482915,0.07001706508422936,not signifficant,
DTNA,-0.7597594417758717,12.514659472912204,-2.5668305502694686,0.025330856138463066,0.1210079344365025,-3.653116749755001,0.06125730908295422,not signifficant,
NMNAT3,-0.765111665715489,9.5154909970754,-2.558637052195045,0.025710285850820067,0.12242095230886425,-3.66703812224658,0.060751113985175416,not signifficant,
SOD2,1.763901039131209,14.905889776015684,2.5581833312753597,0.025731458725878575,0.12242095230886425,-3.66780871020707,0.0015711458990157344,Upregulated (π < 0.05),
NPC2,0.7080919387943414,11.526784516846117,2.55481246015724,0.025889295165733166,0.12292153151860301,-3.6735326578260743,0.07522171397433727,not signifficant,
HSD17B8,-0.8599263309164371,9.08549567568505,-2.552459574098052,0.026000026449327574,0.12315606844890181,-3.677526899315489,0.04335051154737457,Downregulated (π < 0.05),
SUB1,0.6865906895727498,11.196613482808477,2.5515250700486156,0.02604413433808112,0.12315606844890181,-3.6791130532875584,0.08170359876906004,not signifficant,
SYNPO2,-0.7463080393778441,12.152491853888062,-2.55025002465153,0.026104433529300988,0.12319183176655982,-3.681276982800285,0.06582352462903537,not signifficant,
TXNRD2,-0.9346397829927424,7.877584134632585,-2.5839987922440004,0.026178460648795265,0.12329210499110028,-3.571504476739161,0.033216022198546274,Downregulated (π < 0.05),
CDK5,0.6764983697058504,12.85997984347986,2.544153122411828,0.02639465835036319,0.12406020504315575,-3.6916205436212244,0.08553782001137467,not signifficant,
ITGA6,-1.0467679362410411,8.39375093562095,-2.57562523772868,0.02656560890486842,0.1246129767103868,-3.5852081144296912,0.02241963110670238,Downregulated (π < 0.05),
RABEP1,-0.7938987077787338,9.013360402068404,-2.570366143107663,0.026811646562650407,0.12551504282635542,-3.5938106080637273,0.05652597294627979,not signifficant,
SNX2,0.92020866476458,9.221012652573384,2.567352043873126,0.02695366870848958,0.12555327251187434,-3.59873939503506,0.035961763487558536,Upregulated (π < 0.05),
SLC44A2,-0.8373905140976916,10.571413537702625,-2.53237647877313,0.026964202342550633,0.12555327251187434,-3.7115822622915347,0.04852397862793903,Downregulated (π < 0.05),
SUN2,1.083618753354779,8.966166516895392,2.737417101770531,0.02698105428123327,0.12555327251187434,-3.4146227716769673,0.01994646862100253,Upregulated (π < 0.05),
MYPN,-0.6817976676133704,12.93280061375652,-2.5305311296902775,0.02705452821341548,0.12563216433629637,-3.714708040635836,0.08533061284045361,not signifficant,
H1-10,0.9805708217423224,9.161408157986834,2.607186080709255,0.027105569702694076,0.12563216433629637,-3.5710608836770263,0.029073875383423552,Upregulated (π < 0.05),
UBE2M,0.645507334634047,13.035402139357119,2.527391984939878,0.027208861602989527,0.1258611895140268,-3.720023995057172,0.09763242220807222,not signifficant,
CACNA1S,-0.70745300688494694,11.196184083505413,-2.5172741626904314,0.027712165111255068,0.12793600335947003,-3.7371463028972847,0.0791156740858311,not signifficant,
CPA3,-0.812490128711957,11.255146368504732,-2.5475350722184156,0.027906089435751995,0.12857716947123604,-3.7158497967425332,0.05459410687891712,not signifficant,
KPNA1,-0.8352019338525221,9.572436019223154,-2.546351362703349,0.02796401827033309,0.12859044621948443,-3.6330498610343476,0.05041931753147359,not signifficant,
ENDOD1,-0.7365963069788695,12.123675811152523,-2.5079319756209615,0.02818494011751916,0.12880543071347123,-3.752940046305697,0.07215863880138962,not signifficant,
MPST,0.9919189619382127,13.290655258052977,2.5064686668416827,0.028259701654804525,0.12880543071347123,-3.7554124857684283,0.029085983028249073,Upregulated (π < 0.05),
MSI2,-1.0891377961450122,10.008159878473922,-2.5044543476695726,0.028362930896247366,0.12880543071347123,-3.7588152973894324,0.020645849178621667,Downregulated (π < 0.05),
SETD3,-0.8553557704265788,9.232845297248678,-2.5041167987327118,0.028380265412020014,0.12880543071347123,-3.7593854512743774,0.04750930704903087,Downregulated (π < 0.05),
COQ8A,-0.7392519272753084,14.13246271981992,-2.503833910844613,0.028394800809690566,0.12880543071347123,-3.7598632614066236,0.07187102214572967,not signifficant,
GALK1,0.8086335936899705,10.976838881241555,2.503759370746581,0.028398632050000185,0.12880543071347123,-3.75998916052686,0.0561415417501138,not signifficant,
MAT2B,0.6451650218172169,11.312292863598497,2.5030493967373406,0.02843514881707086,0.12880543071347123,-3.7611882650240847,0.1005730575581414,not signifficant,
CDC34,-0.7547726190901223,9.851405047254524,-2.502197079925602,0.02847904726219791,0.12880543071347123,-3.762627658225078,0.0681582028829499,not signifficant,
EPDR1,-0.7192527674990767,11.253534660958005,-2.5016545640904706,0.02850702383513041,0.12880543071347123,-3.7635437910806537,0.07739624005055325,not signifficant,
AKR7A2,-0.9858980724239217,11.153667244205346,-2.4934505844048696,0.0289333656266453,0.13047942491089465,-3.777391137480882,0.030415586525269024,Downregulated (π < 0.05),
DCN,1.3291057986579453,13.865591233371322,2.4889986012777925,0.029167316851629217,0.1308180880187513,-3.7849004086682054,0.009113496043668672,Upregulated (π < 0.05),
PRMT5,-0.6872824961865476,10.782129829809636,-2.488305586951145,0.029203899904900785,0.1308180880187513,-3.78606900488789,0.08817071400138513,not signifficant,
HSPE1,-0.7548564630824082,16.663890832472998,-2.488216955609263,0.02920858182293372,0.1308180880187513,-3.7862184531927188,0.06945134512211698,not signifficant,
APOD,0.9472302938941013,11.525132383133627,2.487305775664883,0.02925675694406648,0.1308180880187513,-3.787754781422748,0.03525031297216088,Upregulated (π < 0.05),
CPT1B,-0.8728214145895485,9.380186817538233,-2.5199269569835403,0.029288467480225566,0.1308180880187513,-3.676141915032154,0.04588809187151967,Downregulated (π < 0.05),
CP,0.7966325151705753,13.02333367781774,2.4855190201779074,0.02935144931164359,0.1308492091450371,-3.790766959367415,0.0601539118077448,not signifficant,
CLIC1,1.0962289780688526,9.466283519410291,2.4762196599873723,0.029849120194052788,0.1326506419987458,-3.8064345492229714,0.021290004580964916,Upregulated (π < 0.05),
MYOT,-0.973764890978039,16.57609085200937,-2.4758493188411332,0.02986910860074499,0.1326506419987458,-3.8070581650063193,0.03275103069946026,Downregulated (π < 0.05),
PCYT1A,-0.9721460226718488,10.869905504372362,-2.473890206525311,0.029975064394529953,0.13286859663305878,-3.8103566742593746,0.033051289918639405,Downregulated (π < 0.05),
CLTC,-0.7916105550564208,10.742654775624453,-2.4702539469517353,0.03017269560612316,0.13349131995436306,-3.8164770265572328,0.06258157413032793,not signifficant,
RAB10,-0.7694151607130983,12.952282044065317,-2.4610555257707025,0.03067830091047431,0.13547166526818147,-3.8319480197349183,0.06850859544652949,not signifficant,
PPP2CA,-0.9022486912782686,9.697225069622094,-2.4580273928713443,0.03084654033691478,0.13595758156043947,-3.8370375218089166,0.043339960123072646,Downregulated (π < 0.05),
NDUFB7,-1.485270519179295,11.21499573997777,-2.4563472651232,0.030940272307802327,0.136113890981217,-3.839860609889515,0.00572822401005416,Downregulated (π < 0.05),
UBAP2L,-0.6887344302738381,11.706558667154317,-2.451801604507682,0.031195256554510862,0.13674060130646937,-3.847495836457998,0.09179667346496845,not signifficant,
ARF1,0.9560226098045774,12.837560978796363,2.4517208764810587,0.031199803294669596,0.13674060130646937,-3.847631396594034,0.036339180350368115,Upregulated (π < 0.05),
IGKV3D-11,0.7472690684803815,13.354757304737065,2.4503713500157343,0.031275906239086305,0.13681744751780076,-3.8498973589355483,0.07507872791093058,not signifficant,
FDXR,0.7418995158346124,11.839853604736748,2.4490742706084485,0.031349221337129744,0.1368818337262338,-3.8520749204031546,0.07662162528769807,not signifficant,
STBD1,-0.8019869464863216,13.432831182804977,-2.44686373529539,0.031474552353317406,0.13698761048912633,-3.8557852432681052,0.06242853962185357,not signifficant,
TXNRD1,0.6625387745021438,12.921044047203123,2.446579011692027,0.031490730664666455,0.13698761048912633,-3.85626307372014,0.10115511108957054,not signifficant,
AKR1B1,0.9074876631400528,16.000539496439764,2.441064824928038,0.03180564851458763,0.13810036232356263,-3.865513945242447,0.04375634984807773,Upregulated (π < 0.05),
CAND2,-0.6522264546018732,11.424933922431139,-2.4400059677423105,0.03186646894847979,0.13810773926465453,-3.867289641916343,0.10564155954121204,not signifficant,
QRICH1,0.7942196707088929,9.577248055819906,2.4378944345207847,0.03198809164042833,0.13826716087761187,-3.870829998507824,0.06495795214727404,not signifficant,
C1S,0.8199904394073911,10.028158365161142,2.4359033975707747,0.032103186025322576,0.13826716087761187,-3.8741675008712217,0.05961887123525728,not signifficant,
SPEG,-0.877024865150517,11.101371546916761,-2.435164082552168,0.03214602518269589,0.13826716087761187,-3.875406584143452,0.049058414078840464,Downregulated (π < 0.05),
EPRS1,-0.6944486540671146,12.278833099281455,-2.4343098464016077,0.0321955923787989,0.13826716087761187,-3.8768381364258913,0.09199012996751288,not signifficant,
SLC16A3,-0.9140568458520235,10.825457452735467,-2.4657590657804334,0.032199201848210984,0.13826716087761187,-3.764177574121712,0.043259909303455135,Downregulated (π < 0.05),
HADHB,-0.6313367851193306,16.24855574486516,-2.4326936746323424,0.03228957375594801,0.13840081521815514,-3.879546157382391,0.11447646057737876,not signifficant,
YBX3,-0.6459958659587404,11.368202181159754,-2.4311660573708487,0.032378650024485055,0.1385284367347932,-3.8821053115763395,0.10905191669447732,not signifficant,
